title,description,url,publishedAt,prediction,sentiment_score
"Yotta Infrastructure to invest Rs 7,000 crore to set up datacenter park in Greater Noida","The park will consist of six interconnected datacenter buildings which will offer 30,000 racks capacity and require 200 MW of power, the statement said, adding that the estimated cost for the same is between Rs 6,000-7,000 crore.",https://www.moneycontrol.com/news/business/real-estate/yotta-infrastructure-to-invest-rs-7000-crore-to-set-up-datacenter-park-in-greater-noida-6022161.html,2020-10-27T08:19:48Z,neutral,0.14964996
DHFL lenders ask bidders to improve their offers,The Reserve Bank of India (RBI) had in November 2019 referred DHFL to the National Company Law Tribunal (NCLT) for insolvency proceedings.,https://www.moneycontrol.com/news/business/dhfl-lenders-ask-bidders-to-improve-their-offers-6019101.html,2020-10-27T03:30:41Z,neutral,0.32184252
MSCI to revise foreign ownership limits for India stocks from December,CNBC-TV18 indicated that Morgan Stanley expects passive inflows of $2.5 billion for India if the MSCI implements the changes.,https://www.moneycontrol.com/news/business/markets/msci-to-revise-foreign-ownership-limits-for-india-stocks-from-december-6022231.html,2020-10-27T08:01:02Z,positive,0.57187235
Lenders of DHFL ask bidders to further sweeten offers by four suitors,"Earlier this month, DHFL had received four bids for either picking up stake in the company or buying out assets. The four bidders are Adani Group, Piramal Enterprises, US-based Oaktree and Hong Kong-based SC Lowy.",https://economictimes.indiatimes.com/industry/banking/finance/lenders-of-dhfl-ask-bidders-to-further-sweeten-offers-by-four-suitors/articleshow/78891998.cms,2020-10-27T11:35:50Z,positive,0.58534926
Stock market update: BSE MidCap index gains 1%; Shriram Transport Finance leaps 8%,The index was trading 1.26 per cent up at 14895.74.,https://economictimes.indiatimes.com/markets/stocks/news/stock-market-update-bse-midcap-index-gains-1-shriram-transport-finance-leaps-8nbsp/articleshow/78888372.cms,2020-10-27T08:06:19Z,positive,0.8122367
"Sensex Falls Over 100 Points, Nifty Slips Below 11,750 Amid Choppy Trade",Share Market Updates: MSCI's broadest index of Asia Pacific shares outside Japan was last seen trading 0.43 per cent lower.,https://www.ndtv.com/business/share-market-updates-sensex-falls-over-100-points-nifty-slips-below-11-750-amid-choppy-trade-2316255,2020-10-27T05:47:17Z,negative,-0.96904457
New polling shows 79% of Aussies care about climate change. So why doesn't the government listen?,A new poll from The Australia Institute shows 71% of Aussies want the country to be a global leader in climate action. Yet Australia lags behind the rest of the world.,https://theconversation.com/new-polling-shows-79-of-aussies-care-about-climate-change-so-why-doesnt-the-government-listen-148726,2020-10-27T18:35:20Z,negative,-0.88631004
"India’s largest foreign investor cuts stake in RIL, Adani Ports; lap up 3 other Nifty stocks","Shares of HDFC Life, Kotak Mahindra Bank, HDFC Bank and UPL are up between 20 per cent and 50 per cent since the start of FY21.",https://economictimes.indiatimes.com/markets/stocks/news/indias-largest-foreign-investor-cuts-stake-in-ril-adani-ports-lap-up-3-other-nifty-stocks/articleshow/78885092.cms,2020-10-27T05:03:19Z,positive,0.82498187
"Sensex drops 130 points on weak global cues; Nifty at 11,750","After opening in green, benchmark indices drifted lower as the day progressed. At 9.27 am, BSE flagship Sensex was down 129.60 points or 0.32 per cent to 40,015.90. NSE benchmark Nifty followed and dipped 27.15 points or 0.23 per cent to 11,740.60.",https://economictimes.indiatimes.com/markets/stocks/news/sensex-drops-130-points-on-weak-global-cues-nifty-down-11750/articleshow/78884592.cms,2020-10-27T04:21:45Z,negative,-0.96810627
"Sensex Opens Over 50 Points Higher, Nifty Above 11,800 Amid Choppy Trade",Share Market Latest Updates: MSCI's broadest index of Asia Pacific shares outside Japan was last seen trading 0.43 per cent lower.,https://www.ndtv.com/business/share-market-live-updates-sensex-today-nifty-bse-nse-stock-market-latest-news-27-october-2020-2316193,2020-10-27T03:44:47Z,negative,-0.96880656
"Midcap index outperforms; Shriram Transport, MRF, Muthoot Finance gain 6%","At 02:44 pm, the S&P BSE Midcap index was up 1.3 per cent, as compared to a 0.73 per cent rise in the S&P BSE Sensex and 0.58 per cent gain in the S&P BSE Smallcap index.",https://www.business-standard.com/article/markets/midcap-index-outperforms-shriram-transport-mrf-muthoot-finance-up-over-6-120102700739_1.html,2020-10-27T09:38:06Z,positive,0.7932056
Ahead of Market: 12 things that will decide stock action on Wednesday,"Ajit Mishra of Religare Broking said, the rebound in Nifty indicates that the prevailing consolidation phase will continue.",https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-12-things-that-will-decide-stock-action-on-wednesday/articleshow/78896202.cms,2020-10-27T15:27:26Z,positive,0.6368514
Top headlines: Aurobindo Pharma to sell Natrol; Navratri drives car sales,"From Aurobindo Pharma's plans to sell US-based Natrol to Kishore Biyani looking for mutual settlement, here are top headlines this morning",https://www.business-standard.com/article/current-affairs/top-headlines-aurobindo-pharma-to-sell-natrol-navratri-drives-car-sales-120102700131_1.html,2020-10-27T02:40:00Z,neutral,0.038492277
Calcio in tv: serata di Champions League,"Prima l'inter, dopo l'Atalanta: sono le due squadre italiane protagoniste del martedì sera di Champions League, interamente trasmessa da Sky.  
LE ITALIANE. L'inter è impegnata in t ... [Continua a leggere sul sito.]",https://www.lastampa.it/spettacoli/tv/2020/10/27/news/calcio-in-tv-serata-di-champions-league-1.39467062,2020-10-27T09:18:56Z,neutral,0.0060110576
