title,description,url,publishedAt,prediction,sentiment_score
India's new Mundra LNG terminal ramps up utilisation as demand rises - Reuters India,"Having begun operations earlier this year, India's new liquefied natural gas (LNG) import terminal at Mundra is expected to boost utilisation from 45% currently to 55% within four to six months, a senior company official said on Friday.",https://in.reuters.com/article/india-lng-imports-idINKBN2781CJ,2020-10-23T10:37:00Z,positive,0.94003457
Adani Electricity extends interest free EMI facility in Mumbai,"Due to this extension, customers can avail the EMI option to pay their bills and avoid inconvenience in power supply.",https://www.thehindu.com/business/Industry/adani-electricity-extends-interest-free-emi-facility-in-mumbai/article32929068.ece,2020-10-23T10:08:01Z,positive,0.78753185
"Bihar polls: PM ‘insulted’ soldiers when he said nobody intruded into Ladakh, says Rahul Gandhi","Tejashwi, on the other hand, was scathing against Chief Minister Nitish Kumar questioning him on the promises he had made.",https://indianexpress.com/elections/rahul-gandhi-tejashwi-yadav-rjd-congress-pm-modi-china-6852991/,2020-10-23T10:01:34Z,negative,-0.8721781
Modi lied to nation on Chinese incursion: Rahul,Tejashwi Yadav hits out at Nitish Kumar for “staying put at home” due to coronavirus threat and coming out now to ask for votes.,https://www.thehindu.com/elections/bihar-assembly/modi-lied-to-nation-on-chinese-incursion-rahul/article32928740.ece,2020-10-23T09:45:31Z,negative,-0.8814293
"Rahul attacks PM, Tejashwi keeps focus on Nitish, Bihar",Congress had been trying to keep the campaign limited to local issues until Gandhi addressed the rally.,https://indianexpress.com/elections/rahul-attacks-pm-tejashwi-keeps-focus-on-nitish-bihar-6857175/,2020-10-23T23:06:43Z,neutral,-0.03961923
"Taking Stock: Nifty ends above 11,900 in rangebound trading; auto stocks zoom","Selling pressure was seen in the BSE Realty index, which slipped 0.94 percent.",https://www.moneycontrol.com/news/business/markets/taking-stock-nifty-ends-above-11900-in-rangebound-trading-auto-stocks-zoom-6004981.html,2020-10-23T11:10:03Z,negative,-0.96674573
"Modi ji, don’t lie to Biharis, says Rahul Gandhi, blames PM Modi for migrant crisis - Hindustan Times","Modi ji, don’t lie to Biharis, says Rahul Gandhi, blames PM Modi for migrant crisis  Hindustan TimesView Full coverage on Google News",https://www.hindustantimes.com/india-news/modi-ji-don-t-lie-to-biharis-says-rahul-gandhi-blames-pm-for-migrant-crisis/story-hgjszUuDIgs246PQCAh1FO.html,2020-10-23T08:26:17Z,neutral,-0.35335863
"Stock picks by Nilesh Jain of Anand Rathi: Buy Adani Gas, Aarti Industries",Adani Gas stock is on the verge of a major breakout from a symmetrical triangle formation on the daily chart,https://www.business-standard.com/article/markets/stock-picks-by-nilesh-jain-of-anand-rathi-buy-adani-gas-aarti-industries-120102300174_1.html,2020-10-23T02:35:00Z,positive,0.66940665
India's new Mundra LNG terminal ramps up utilisation as demand rises,"Jointly owned by Gujarat State Petroleum Corp (GSPC) and Adani Group through GSPC LNG, the terminal in western Gujarat has annual capacity of five million tonnes, and its current throughput is running at over 2.2 million tonnes per annum (mtpa), GSPC's managi…",https://economictimes.indiatimes.com/industry/energy/oil-gas/indias-new-mundra-lng-terminal-ramps-up-utilisation-as-demand-rises/articleshow/78827714.cms,2020-10-23T10:58:50Z,positive,0.849669
Nifty Midcap 100 on verge of a crucial breakout,"The index is approaching a breakout level of 17,400, which if broken conclusively, could enable it to test its January high of 18,495, implying a potential 8 per cent return against a 4.5 per cent return on Nifty if it tests its January 20 high of 12,430.5.",https://economictimes.indiatimes.com/markets/stocks/news/nifty-midcap-100-on-verge-of-a-crucial-breakout/articleshow/78819675.cms,2020-10-23T01:26:51Z,positive,0.6761997
"CM inaugurates seven projects, lays foundation for nine more","Production starts at Nokia’s defunct plant in Sriperumbudur, acquired by Salcomp",https://www.thehindu.com/news/national/tamil-nadu/cm-inaugurates-seven-projects-lays-foundation-for-nine-more/article32933542.ece,2020-10-23T19:27:14Z,neutral,0.04584122
आज Crompton Greaves और Alembic Pharma के शेयरों में कमाई का मौका,"आज Pricol, Crompton Greaves Consumer Electricals, Alembic Pharma और Bharti Infratel के शेयर निवेशकों की झोली भर सकते हैं। Pricol का दूसरी तिमाही में मुनाफा 49.51 करोड़ रुपये रहा जबकि पिछले साल समान तिमाही में कंपनी को 59.67 करोड़ रुपये का घाटा हुआ था।",https://navbharattimes.indiatimes.com/business/share-market/share-news/shares-to-watch-on-23rd-october/articleshow/78814401.cms,2020-10-23T00:00:00Z,neutral,0.014472142
"Petrol Diesel Price: 21 दिनों से कोई फेरबदल नहीं, जानें अपने शहर के दाम","कच्चे तेल (Crude Oil) के दाम में गिरावट को देखते हुए ओपेक प्लस (OPEC+) देश उत्पादन में कटौती का कार्यक्रम लंबा चला सकते हैं। रूसी राष्ट्रपति ब्लादिमीर पुतिन ने भी इसकी संभावनाओं से इंकार नहीं किया है। इससे कच्चे तेल की कीमतें और टूट गई है। हालांकि, भारत में आ…",https://navbharattimes.indiatimes.com/business/commodity/petrol-diesel-price-no-shuffle-from-21-days-know-your-city-price/articleshow/78819504.cms,2020-10-23T01:05:13Z,neutral,-0.050103407
Mundra LNG Terminal To Ramp Up Utilisation From 45% To 55% In 6 Months,"Another pipeline connecting Anjar to Banaskantha district in Gujarat only has a diameter of 18-inches, which limits the terminal's utilisation.",https://www.ndtv.com/business/natural-gas-news-new-mundra-lng-terminal-to-ramp-up-utilisation-from-45-to-55-in-6-months-2314720,2020-10-23T11:21:54Z,negative,-0.5246454
"Day trading guide: Bank Nifty may move towards 25,000-25,200 zone","Bank Nifty outperformed this week, gaining 4 per cent. The index could make an attempt towards the 25,000-25,200 zone, while immediate floor is seen near 24000.",https://economictimes.indiatimes.com/markets/stocks/news/day-trading-guide-bank-nifty-may-move-towards-25000-25200-zone/articleshow/78830451.cms,2020-10-23T13:24:23Z,positive,0.75662124
