title,description,url,publishedAt,prediction,sentiment_score
Lloyd's insurer Apollo to stop underwriting Adani coal mine from Sept. 2021 - Reuters India,"Lloyd's of London firm Apollo has written insurance for Adani Enterprises' <ADEL.NS> Carmichael thermal coal mine which expires in Sept 2021 but is not planning to provide any further insurance for the mine, according to a memo seen by Reuters.",https://www.reuters.com/article/adani-mine-insurance-int-idUSKBN27D22J,2020-10-28T13:36:00Z,neutral,0.075307205
"Taking Stock: Sensex down 600 points, Nifty slips to 11,730 on global selloff","The top losers on the Nifty were IndusInd Bank, HDFC, ICICI Bank, Tech Mahindra and Adani Ports while gainers were Bharti Airtel, UPL, M&M, Eicher Motors and Hero MotoCorp.",https://www.moneycontrol.com/news/business/markets/taking-stock-sensex-down-600-points-nifty-slips-to-11730-on-global-selloff-6028561.html,2020-10-28T11:18:04Z,negative,-0.9400134
Private investigator hired by Adani secretly photographed activist's daughter on way to school,Private investigator hired by Adani secretly photographed activist's daughter on way to schoolExclusive: Investigator’s affidavit shows he surveilled and followed anti-Adani activist Ben Pennings’s wife and daughter,https://ca.sports.yahoo.com/news/private-investigator-hired-adani-secretly-045957490.html,2020-10-28T04:59:57Z,negative,-0.4812324
"Election about future of Bihar, not Tejashwi’s family or mine: Rahul Gandhi","Rahul’s attack came hours after Modi referred to Tejashwi, the opposition alliance’s Chief Ministerial face, as the ‘yuvraj of jungle raj’.",https://indianexpress.com/elections/rahul-gandhi-bihar-elections-rally-6907301/,2020-10-28T14:09:09Z,negative,-0.58696306
Stamp Duty Reduced: Luxury apartment sales see a spike in Mumbai,"Several properties in the range of Rs 35 crore-Rs 55 crore have been registered after the state government decided to reduce stamp duty a few months ago to boost sales, post COVID-19. Housing sales are at 86 percent of pre-COVID levels in Mumbai, says report …",https://www.moneycontrol.com/news/business/real-estate/luxury-apartment-sales-see-a-spike-in-mumbai-6026641.html,2020-10-28T04:04:14Z,positive,0.7245372
"Technical View: Nifty forms bearish candle ahead of FO expiry, experts say traders can short below 11,660",Mazhar Mohammad of Chartviewindia.in has asked traders to remain neutral on the long side.,https://www.moneycontrol.com/news/business/markets/technical-view-nifty-forms-bearish-candle-ahead-of-fo-expiry-experts-say-traders-can-short-below-11660-6029451.html,2020-10-28T11:33:31Z,neutral,0.0042812526
"Market Movers: Financials bleed, Bharti Airtel bucks trend; 47 stocks blink sell","Nagaraj Shetti, technical research analyst, HDFC Securities, pointed out that the market struggled to sustain the gains made on Tuesday and signal a dicey outlook ahead.",https://economictimes.indiatimes.com/markets/stocks/news/market-movers-financials-bleed-bharti-airtel-bucks-trend-47-stocks-blink-sell/articleshow/78913239.cms,2020-10-28T12:54:07Z,negative,-0.95853347
Sensex plunges ! But these stocks gain 10% or more,"Shares of Inflame Appliances ( 19.55 per cent) , Tera Software ( 14.77 per cent) , Nahar Poly Film ( 13.24 per cent) , PMC Fincorp ( 12.90 per cent) , D & H India ( 12.13 per cent) , HBL Power ( 11.75 per cent) , S P Apparels ( 10.08 per cent) , Sharp Investm…",https://economictimes.indiatimes.com/markets/stocks/news/sensex-plunges-but-these-stocks-gain-10-or-more/articleshow/78907983.cms,2020-10-28T07:51:17Z,positive,0.7522158
Stock market update: 7 stocks hit 52-week lows on NSE,"​​Domestic benchmark index NSE Nifty was trading 136.35 points down at 11753.05, while the BSE Sensex was trading 529.76 points down at 39992.34.",https://economictimes.indiatimes.com/markets/stocks/news/stock-market-update-7-stocks-hit-52-week-lows-on-nse/articleshow/78907936.cms,2020-10-28T07:31:52Z,negative,-0.95681196
Sensex tanks! Stocks that fell 5% or more,"​In the Nifty pack, 11 stocks were in the green, while 39 stocks were in the red.",https://economictimes.indiatimes.com/markets/stocks/news/sensex-tanks-stocks-that-fell-5-or-more/articleshow/78907854.cms,2020-10-28T07:43:49Z,negative,-0.93315226
