title,description,url,publishedAt,prediction,sentiment_score
"Stocks to Watch: Wipro, Infosys, Vedanta, Future Retail, banks - Mint","<ol><li>Stocks to Watch: Wipro, Infosys, Vedanta, Future Retail, banks  Mint
</li><li>CNBC-TV18's top stocks to watch out for on October 14  CNBCTV18
</li><li>Stocks in the news | Wipro, TVS Motor, HFCL, Lupin, Infosys, NTPC, PNB Gilts, Karnataka Bank  Mone…",https://www.livemint.com/market/stock-market-news/stocks-to-watch-wipro-infosys-vedanta-future-retail-banks-11602639279065.html,2020-10-14T02:25:25Z,neutral,-0.008728098
CCI approves acquisition of solar projects by Adani Green Energy Twenty-Three Ltd,The Competition Commission of India (CCI) has approved the acquisition of solar energy generation assets of Adani Green Energy Ten Limited (AGE10L) by Adani Green Energy Twenty-Three Ltd (AGE23L). An,https://www.thehindubusinessline.com/companies/cci-approves-acquisition-of-solar-projects-by-adani-green-energy-twenty-three-ltd/article32851619.ece,2020-10-14T08:00:29Z,positive,0.6227734
‘Possibility of sabotage can’t be ruled out’: Maharashtra minister on power outage - Hindustan Times,"<ol><li>‘Possibility of sabotage can’t be ruled out’: Maharashtra minister on power outage  Hindustan Times
</li><li>Sabotage Suspected In Mumbai Power Outage: Maharashtra Energy Minister  NDTV
</li><li>Mumbai power cut: Possibility of sabotage can’t be rul…",https://www.hindustantimes.com/india-news/possibility-of-sabotage-can-t-be-ruled-out-maharashtra-minister-on-mumbai-power-outage/story-5z8yLShKliQVf24KGoFt9M.html,2020-10-14T03:34:30Z,negative,-0.87655187
Top 30 stocks that mutual funds bought and sold in September; do you own any?,"Shriram Transport Finance Company was in the top 10 buying list of MFs in August, while Syngene International and Vodafone Idea remained in the top 10 selling list in August too.",https://www.moneycontrol.com/news/business/markets/top-30-stocks-that-mutual-funds-bought-and-sold-in-september-do-you-own-any-5961891.html,2020-10-14T08:41:35Z,neutral,0.10994041
What changed for the market while you were sleeping? Top 10 things to know,Trends on SGX Nifty indicate a negative opening for the index in India with a loss of 55 points.,https://www.moneycontrol.com/news/business/markets/what-changed-for-the-market-while-you-were-sleeping-top-10-things-to-know-306-5959561.html,2020-10-14T02:30:33Z,negative,-0.96759444
"Market Movers: Bajaj twins, Adani Green rally; MACD signals 'sell’ on 30 stocks","Nifty failed to take out the 12,000-mark for the second day in a row and negated a higher low formation after 12 successive sessions.",https://economictimes.indiatimes.com/markets/stocks/news/market-movers-bajaj-twins-adani-green-rally-macd-signals-sell-on-30-stocks/articleshow/78661880.cms,2020-10-14T12:32:11Z,negative,-0.39068496
Trade Setup for Thursday: Top 15 things to know before Opening Bell,"The important pivot level for Bank Nifty, which will act as crucial support for the index, is placed at 23,361.83, followed by 22,848.97. The Bank Nifty outperformed frontline indices. Here's how to maximise your gains on Thursday.",https://www.moneycontrol.com/news/business/markets/trade-setup-for-thursday-top-15-things-to-know-before-opening-bell-109-5964191.html,2020-10-14T14:47:53Z,neutral,0.10193544
"Stocks in the news: Infosys, Wipro, Karnataka Bank, Tata Elxsi, Adani Green and CG Power",Competition Commission of India (CCI) has approved the acquisition of various solar energy assets by a joint venture of Adani Energy and Total Solar.,https://economictimes.indiatimes.com/markets/stocks/news/stocks-in-the-news-infosys-wipro-karnataka-bank-tata-elxsiadani-green-and-cg-power/articleshow/78651681.cms,2020-10-14T02:02:40Z,positive,0.66717064
"Recovery in banking, financial stocks drives Sensex higher for 10th day","Staging a recovery of almost 500 points from the day's low, the 30-share pack Sensex closed up 169.23 points or 0.42 per cent at 40,794.74.",https://economictimes.indiatimes.com/markets/stocks/news/recovery-in-banking-financial-stocks-drives-sensex-higher-for-10th-day/articleshow/78659702.cms,2020-10-14T11:04:35Z,positive,0.78044593
"Market Ahead, October 14: Top factors that could guide markets today","A total of 16 companies including Infosys, Tata Elxsi, and Den Networks are scheduled to declare their September quarter earnings today",https://www.business-standard.com/podcast/markets/market-ahead-october-14-top-factors-that-could-guide-markets-today-120101400148_1.html,2020-10-14T02:26:00Z,neutral,0.10438827
"Delisting from Bourses: निवेशक शेयरों में आसानी से नहीं लेते हिस्सा, ये रहा इतिहास",The initial months of the financial year 2021 (FY21) saw a slew of delisting offers announced by India Inc. Vedanta and Adani Power announced their delisting proposals in May while Hexaware and Allcargo made the announcements in June and August,https://m.moneycontrol.com/hi/news/article_244823.html,2020-10-14T10:37:38Z,neutral,-0.20639533
PRESS INFORMATION BUREAU (PIB) IAS UPSC – 4th October to 11th October – 2020,"PRESS INFORMATION BUREAU (PIB) IAS UPSC – 4th October to 11th October – 2020 ARCHIVES GS-2 Three Farm Reform Laws Will Change the Fortune of Agriculture In the Country (Topic: Government schemes and policies to ensure food security) Context: Three Bills … 
Th…",https://iasbaba.com/2020/10/press-information-bureau-pib-ias-upsc-4th-october-to-11th-october-2020/,2020-10-14T08:38:39Z,neutral,0.21554847
