title,description,url,publishedAt,prediction,sentiment_score
Lenders ask DHFL bidders to sweeten their offers,The National Company Law Tribunal (NCLT) has allowed the Reserve Bank’s plea to extend the corporate insolvency resolution process of DHFL by another 90 days.,https://indianexpress.com/article/business/companies/lenders-ask-dhfl-bidders-to-sweeten-their-offers-6887191/,2020-10-26T21:37:04Z,neutral,0.41415384
"Farmers burn effigies of PM Modi, business tycoons over laws - The Tribune India","<ol><li>Farmers burn effigies of PM Modi, business tycoons over laws  The Tribune India
</li><li>Bihar economy back on rails, we will win: JP Nadda  Times of India
</li><li>Indian democracy is being hollowed out  Hindustan Times
</li><li>Unfortunate that O…",https://www.tribuneindia.com/news/punjab/farmers-burn-effigies-of-pm-business-tycoons-over-laws-161102,2020-10-26T01:32:00Z,neutral,0.09948821
Indian farmers burn effigies of Modi as anger against PM mounts,Farmers of India’s Punjab region have been protesting against new agricultural reforms for over a month,https://www.independent.co.uk/news/world/asia/modi-dussehra-farmers-protest-punjab-b1342110.html,2020-10-26T12:46:42Z,negative,-0.86692256
Nitin Raut seeks reforms in islanding system,Minister visits State load dispatch centre,https://www.thehindu.com/news/cities/mumbai/nitin-raut-seeks-reforms-in-islanding-system/article32947490.ece,2020-10-26T17:44:59Z,neutral,0.22888643
Lenders ask DHFL's bidders to sweeten their bids by 31 Oct - Mint,"<ol><li>Lenders ask DHFL's bidders to sweeten their bids by 31 Oct  Mint
</li><li>EXCLUSIVE: Piramal Group is ready for acquisitions in both pharma and financial services  Business Insider India
</li><li>To minimise haircut, DHFL lenders want bidders to max…",https://www.livemint.com/companies/news/lenders-ask-dhfl-bidders-to-sweeten-their-bids-by-31-oct-11603722754458.html,2020-10-26T14:43:14Z,positive,0.6426166
Zasca a un comentarista italiano por comparar a Morata con Suárez,"En Italia 
 
 están entusiasmados con el fichaje de 
 
 Álvaro Morata
 
 por parte de la Juventus de Turín. El jugador del Atlético de Madrid cedido en el campeón italiano, ha comenzado la temporada con buenos números. Lleva ya...",https://www.mundodeportivo.com/futbol/atletico-madrid/20201026/4911748023/zasca-a-un-comentarista-italiano-por-comparar-a-morata-con-suarez.html,2020-10-26T09:30:07Z,neutral,0.0068453774
"Stocks to Watch: RIL, IndusInd Bank, Yes Bank, Nestle, Vedanta, JSW Steel, DHFL - Mint","<ol><li>Stocks to Watch: RIL, IndusInd Bank, Yes Bank, Nestle, Vedanta, JSW Steel, DHFL  Mint
</li><li>Trade Setup For October 26, 2020  moneycontrol
</li><li>Six of top 10 most valued firms add Rs 86,684 cr in m-cap; HDFC twins lead  Economic Times
</li><…",https://www.livemint.com/market/stock-market-news/stocks-to-watch-ril-indusind-bank-yes-bank-nestle-vedanta-jsw-steel-dhfl-11603677621867.html,2020-10-26T02:12:10Z,positive,0.5459144
"DHFL lenders set October 30 deadline for revised offers, flay Wadhawan","The committee of creditors (CoC) met Monday analysing the bids it had received from Oaktree, SC Lowy, Adani Capital and Piramal Group. It will likely meet on Saturday to take a call on revised bids, three people with knowledge of the matter told ET. Lenders a…",https://economictimes.indiatimes.com/industry/banking/finance/dhfl-lenders-set-october-30-deadline-for-revised-offers-flay-wadhawan/articleshow/78883100.cms,2020-10-26T16:08:08Z,neutral,0.1505746
"Oaktree, Piramal ahead in race to acquire DHFL","US investment firm has offer ₹28,103 crore for entire portfolio",https://www.thehindubusinessline.com/money-and-banking/oaktree-piramal-ahead-in-of-the-race-to-acquire-dhfl/article32941232.ece,2020-10-26T04:06:10Z,neutral,0.45036
"‘This isn’t the time’: as scandals flourish, so too does the Spiv-tionary","At this rate, we'll be filling this thing forever...
The post ‘This isn’t the time’: as scandals flourish, so too does the Spiv-tionary appeared first on Crikey.",https://www.crikey.com.au/2020/10/26/this-isnt-the-time-as-scandals-flourish-so-too-does-the-spiv-tionary/,2020-10-26T00:43:58Z,neutral,0.030549724
