title,description,url,publishedAt,prediction,sentiment_score
"Dani Mateo explica el percance que preocupó al público: ""Estamos en época de caída de cámaras, están en otoño""","Los espectadores del programa Zapeando siempre están pendientes de lo que ocurre en el plató por ello, no dudaron en comentar en las redes sociales el incidente que había sufrido un cámara que, de pronto, dejó de enfocar a Dani Mateo y descuadró el plano.",https://www.20minutos.es/noticia/4425039/0/dani-mateo-explica-el-percance-que-preocupo-publico-estamos-en-epoca-de-caida-de-camaras-estan-en-otono/,2020-10-21T10:03:03Z,neutral,-0.05221255
"Sensex rebounds on gains in HDFC twins, rises for 4th day in a row","“Reliance Industries contributed most of the fall in index due to dispute in Future group deal and high valuation.We expect the market to remain volatile in the near future as market has digested a lot about the results and as we near the US election date,” s…",https://economictimes.indiatimes.com/markets/stocks/news/sensex-rebounds-on-gains-in-hdfc-twins-rises-for-4th-day-in-a-row/articleshow/78787300.cms,2020-10-21T10:38:25Z,negative,-0.25469187
EAC defers ToR for Bhavanapadu port in AP; seeks more info,"AP govt plans all-weather, deep water, multi-purpose port, costing ₹3,670 cr, at Bhavanapadu, Srikakulam district",https://www.thehindubusinessline.com/news/national/eac-defers-tor-for-bhavanapadu-port-in-ap-seeks-more-info/article32907181.ece,2020-10-21T07:41:26Z,neutral,0.18251432
"After Mumbai's power outage, Tata power to upgrade city's islanding system","Introduced in 1981, the 'islanding system' developed and executed by Tata Power is unique and the only such power system in the country",https://www.business-standard.com/article/companies/after-mumbai-s-power-outage-tata-power-to-upgrade-city-s-islanding-system-120102101636_1.html,2020-10-21T16:36:00Z,positive,0.67816806
"Sensex Rises 400 Points, Nifty Crosses 12,000 Mark Amid Broad-Based Gains","Share Market Updates: HDFC, HDFC Bank, ICICI Bank and Reliance Industries were the biggest boosts to Sensex.",https://www.ndtv.com/business/share-market-updates-sensex-rises-400-points-nifty-crosses-12-000-mark-amid-broad-based-gains-2313338,2020-10-21T07:50:52Z,positive,0.9138893
Teenagers lodge last ditch legal action against Adani coal mine,Two teenagers are mounting legal action in a final attempt to overturn the approval of Adani's Carmichael coal mine and rail project to save the Great Barrier Reef and limit the effects of climate change.,https://www.abc.net.au/news/2020-10-22/teens-launch-legal-action-against-adani-coal-mine-to-save-reef/12798508,2020-10-21T22:12:34Z,negative,-0.85331804
"MERC begins hearing on Mumbai power outage, may pass directions soon",The Maharashtra Electricity Regulatory Commission (MERC) on Wednesday began hearing into last week's power outage in the financial capital which lasted for up to 14 hours in some parts,https://www.business-standard.com/article/current-affairs/merc-begins-hearing-on-mumbai-power-outage-may-pass-directions-soon-120102101665_1.html,2020-10-21T17:46:00Z,neutral,-0.2858828
"Sensex jumps 400 points, Nifty tops 12,000 on US stimulus hopes","The mood on Dalal Street has been extremely bullish for a while now, mostly thanks to better than expected earnings from IT firms and recovery in economic conditions.",https://economictimes.indiatimes.com/markets/stocks/news/sensex-jumps-400-points-nifty-tops-12000-on-us-stimulus-hopes/articleshow/78781253.cms,2020-10-21T04:28:59Z,positive,0.8595882
"Market Movers: Banks lead, Vedanta gains; 227 stocks hit upper circuit","In stock-specific movements, Britannia continued to decline for the second straight session as analysts cut their earnings estimates for the biscuit maker, while Anil Agarwal-led Vedanta advanced on announcement of dividend payout from subsidiary Hindustan Zi…",https://economictimes.indiatimes.com/markets/stocks/news/market-movers-banks-lead-vedanta-gains-227-stocks-hit-upper-circuit/articleshow/78790216.cms,2020-10-21T12:52:26Z,negative,-0.9624202
Indian Oil Corporation To Expand EV Charging Facilities At Its Petrol Pumps,"The Indian Oil Corporation has already installed EV charging points at 76 fuel stations, and battery swapping facilities at 11 outlets.",https://www.carandbike.com/news/indian-oil-corporation-to-expand-ev-charging-facilities-at-petrol-pumps-2313612,2020-10-21T12:48:29Z,positive,0.8931188
Stock market update: 33 stocks hit 52-week highs on NSE,"​​​Overall, 36 shares were trading in green in Nifty50 index, while 14 were trading in red in the afternoon trade.",https://economictimes.indiatimes.com/markets/stocks/news/stock-market-update-33-stocks-hit-52-week-highs-on-nse/articleshow/78782096.cms,2020-10-21T05:10:34Z,positive,0.5213662
Flying out of Mumbai airport set to get costlier,"The ad-hoc UDF proposed for every departing domestic passenger, which is currently nil at Mumbai, is Rs 200.",https://economictimes.indiatimes.com/industry/transportation/airlines-/-aviation/flying-out-of-mumbai-airport-set-to-get-costlier/articleshow/78782529.cms,2020-10-21T04:48:58Z,neutral,0.048380245
Sensex plunges 750 points from day's high; what's spooking D-St?,"""A weak start for European markets weighed on Indian indices. Plus, lately, the earnings have not been as good as what the first batch of companies announced, which has hit sentiments,” said Deepak Jasani, Head of Retail Research, HDFC Securities.​​",https://economictimes.indiatimes.com/markets/stocks/news/sensex-plunges-750-points-from-days-high-whats-spooking-d-st/articleshow/78785922.cms,2020-10-21T09:08:35Z,negative,-0.9246714
Flying out of Mumbai airport set to get costlier,"The ad-hoc UDF proposed for every departing domestic passenger, which is currently nil at Mumbai, is Rs 200.",https://economictimes.indiatimes.com/industry/transportation/airlines-/-aviation/flying-out-of-mumbai-airport-set-to-get-costlier/articleshow/78781589.cms,2020-10-21T04:48:58Z,neutral,0.048380245
Calcio in tv: serata di Champions League,"Scende in campo Mediaset nella seconda serata di Champions League: Inter-Borussia Monchendgladbach la partita scelta dal network per la diretta settimanale su Canale 5, la prossima settimana toccher&a ... [Continua a leggere sul sito.]",https://www.lastampa.it/spettacoli/tv/2020/10/21/news/calcio-in-tv-serata-di-champions-league-1.39443397,2020-10-21T10:25:13Z,neutral,-0.00061096996
