title,description,url,publishedAt,prediction,sentiment_score
Tata Sons hints at court monitored separation with Mistry family - Mint,"<ol><li>Tata Sons hints at court monitored separation with Mistry family  Mint
</li><li>Mistry-led SP Group alleges 'serious misconduct' in Tata Sons' Parliament project bid: Report  Moneycontrol
</li><li>Top headlines: Mistry opens new front against Tata; …",https://www.livemint.com/companies/news/tata-sons-to-wait-for-court-proceedings-on-decision-on-sp-group-stake-11602774274503.html,2020-10-15T15:08:04Z,negative,-0.84368885
Buy Infosys; target of Rs 1350: ICICI Direct,"ICICI Direct is bullish on Infosys recommended buy rating on the stock with a target price of Rs 1350 in its research report dated October 13, 2020.",https://www.moneycontrol.com/news/business/stocks/buy-infosys-target-of-rs-1350-icici-direct-5968041.html,2020-10-15T10:13:51Z,neutral,0.35896063
Turn Brand Purpose Into A Verb To Erase Brand Culture Debt,"It’s often said that unless you can activate your strategy, it’s not worth the paper it’s written on.",https://www.forbes.com/sites/jefffromm/2020/10/15/turn-brand-purpose-into-a-verb-to-erase-brand-culture-debt/,2020-10-15T16:51:50Z,neutral,0.006454274
"D-Street Buzz: IT stocks underperform - Persistent Systems, HCL Tech, Tech Mahindra, Mindtree down 3-5%","IT index underperformed, down over 2 percent dragged by Tech Mahindra, HCL Tech and Infosys which shed 2-3 percent followed by Tata Consultancy Services.",https://www.moneycontrol.com/news/business/stocks/d-street-buzz-it-stocks-underperform-persistent-systems-hcl-tech-tech-mahindra-mindtree-down-3-5-5966351.html,2020-10-15T06:22:13Z,negative,-0.9652308
"India Inc has not seen the need for R&D, says R Gopalakrishnan","He stresses the importance of Corporate India, investing in R&D, branding and advertising.",https://www.thehindubusinessline.com/economy/india-inc-has-not-seen-the-need-for-rd-says-r-gopalakrishnan/article32863365.ece,2020-10-15T13:54:54Z,neutral,0.11607152
Stock market news: TCS shares drop over 2%,Shares of Tata Consultancy Services Ltd. traded 2.45 per cent down in trade at 12:00PM on Thursday.,https://economictimes.indiatimes.com/markets/stocks/news/stock-market-news-tcs-shares-drop-over-2/articleshow/78675847.cms,2020-10-15T06:24:37Z,negative,-0.9670975
"Sensex, Nifty On Track To Break 10-Day Winning Streak",Nine of 11 sector gauges compiled by the National Stock Exchange were trading lower led by the Nifty IT index's 3 per cent decline.,https://www.ndtv.com/business/share-market-update-news-sensex-nifty-on-track-to-break-10-day-winning-streak-2310494,2020-10-15T08:26:39Z,negative,-0.9628946
TCS ouvre dix centres de gestion des menaces pour protéger ses clients des cyberattaques,". octobre 2020 par Marc Jacob Tata Consultancy Services (TCS) annonce l’ouverture de 10 nouveaux centres dédiés spécifiquement à fournir des services de cybersécurité à ses clients du monde entier.

Alors même que les attaques contre les entreprises prennent …","https://www.globalsecuritymag.fr/TCS-ouvre-dix-centres-de-gestion,20201015,103886.html",2020-10-15T14:58:00Z,neutral,-0.009286027
Top headlines: Mistry opens new front against Tata; Infosys outshines in Q2,"From Mistry attacking Tata Sons over Parliament redevelopment plan to theatres opening from today, here are top headlines this morning",https://www.business-standard.com/article/current-affairs/top-headlines-mistry-opens-new-front-against-tata-infosys-outshines-in-q2-120101500160_1.html,2020-10-15T01:31:00Z,neutral,0.051005438
"TCS to recruit 10,000 individuals in US by 2022","Over the past few years, Indian IT firms have significantly increased hiring in the US and other international markets as these countries have taken steps to tighten their work visa regimes",https://www.businesstoday.in/current/corporate/tcs-to-recruit-10000-individuals-in-us-by-2022/story/418978.html,2020-10-15T06:45:40Z,positive,0.9124863
"Stocks in the news: Infosys, PVR, LVB, Titan, Mindtree, RBL Bank and TCS","Ace investor Rakesh Jhunjhunwala’s wife Rekha Jhunjhunwala sold 50,000 shares of Titan in the September quarter, according to a latest regulatory filing.",https://economictimes.indiatimes.com/markets/stocks/news/stocks-in-the-news-infosys-pvr-lvb-titan-mindtree-rbl-bank-and-tcs/articleshow/78672197.cms,2020-10-15T02:02:25Z,neutral,0.004559966
FY21 revenue will grow by 2-3%: Infosys,"""Our second quarter performance is a clear reflection of our ability to help clients in their digital transformation journeys,"" said Salil Parekh, chief executive, Infosys. ""Increase in revenue and margin outlook for FY21 is due to the continued trust clients…",https://economictimes.indiatimes.com/markets/stocks/earnings/fy21-revenue-will-grow-by-2-3-infosys/articleshow/78672684.cms,2020-10-15T02:54:03Z,positive,0.927583
Infosys turns flat after hitting new high post healthy Q2 results,"The stock surpassed its previous high of Rs 1,165.85, touched on October 13, 2020",https://www.business-standard.com/article/markets/infosys-trades-flat-after-hitting-new-high-post-healthy-q2-results-120101500276_1.html,2020-10-15T04:22:00Z,positive,0.3699764
"Nifty IT slips over 3% on profit booking; HCL Tech, Mindtree down over 5%","Thus far in the financial year 2020-21, the IT index has outperformed the market by surging 74%, as compared to a 38% rise in the Sensex till Wednesday.",https://www.business-standard.com/article/markets/it-index-slips-over-3-on-profit-booking-hcl-tech-mindtree-down-over-5-120101500809_1.html,2020-10-15T09:22:00Z,negative,-0.96420485
FY21 revenue will grow by 2-3%: Infosys,"""Our second quarter performance is a clear reflection of our ability to help clients in their digital transformation journeys,"" said Salil Parekh, chief executive, Infosys. ""Increase in revenue and margin outlook for FY21 is due to the continued trust clients…",https://economictimes.indiatimes.com/markets/stocks/earnings/fy21-revenue-will-grow-by-2-3-infosys/articleshow/78675439.cms,2020-10-15T02:54:03Z,positive,0.927583
HCL Technologies Q2 preview: PAT rise seen between 10.5% - 13.6% YoY,Analysts at IDBI Capital forecast revenue growth of 3.9 per cent QoQ in constant currency.,https://www.business-standard.com/article/markets/hcl-technologies-q2-preview-pat-rise-seen-between-10-5-13-6-yoy-120101500611_1.html,2020-10-15T07:40:00Z,positive,0.92564183
Как в мире регулируют криптовалюту,"Криптосфера, по мере её развития, разделилась на два больших «полушария», технологическое и финансовое: блокчейн-технологии и криптовалюты. И хотя они неразрывно связаны одной цепью, значение у них очень разное и отношение к ним тоже. Реакция государств на эт…",https://habr.com/ru/company/moneypipe/blog/523354/#post-content-body,2020-10-15T17:00:33Z,neutral,0.13469148
