title,description,url,publishedAt,prediction,sentiment_score
"Six of top 10 most valued firms add Rs 86,684 cr in m-cap; HDFC twins lead","On the top 10 chart, HDFC Bank, HDFC, ICICI Bank, Kotak Mahindra Bank, Bharti Airtel and HCL Technologies were gainers.",https://economictimes.indiatimes.com/markets/stocks/news/six-of-top-10-most-valued-firms-add-rs-86684-cr-in-m-cap-hdfc-twins-lead/articleshow/78857822.cms,2020-10-25T10:44:31Z,positive,0.8650219
"Global Internet of Things (IoT) Managed Services Market Analysis, Size, Share, Growth, Trends and Forecast 2020-2025 Hcl Technologies, Infosys, Tata Consultancy Services, Tech Mahindra, Tieto, Virtusa, Wipro - Illadel Graff Supply","Global Internet of Things (IoT) Managed Services Market Analysis, Size, Share, Growth, Trends and Forecast 2020-2025 Hcl Technologies, Infosys, Tata Consultancy Services, Tech Mahindra, Tieto, Virtusa, Wipro  Illadel Graff Supply",https://illadelink.com/global-internet-of-things-iot-managed-services-market-analysis-size-share-growth-trends-and-forecast-2020-2025-hcl-technologies-infosys-tata-consultancy-services-tech-mahindra-tieto-virtusa/,2020-10-25T07:50:50Z,neutral,0.00825293
"Six of top 10 most valued firms add Rs 86,684 cr in m-cap; HDFC twins lead","On the top 10 chart, HDFC Bank, HDFC, ICICI Bank, Kotak Mahindra Bank, Bharti Airtel and HCL Technologies were gainers.",https://economictimes.indiatimes.com/markets/expert-view/six-of-top-10-most-valued-firms-add-rs-86684-cr-in-m-cap-hdfc-twins-lead/articleshow/78857822.cms,2020-10-25T10:44:31Z,positive,0.8650219
"Six of top 10 most valued firms add Rs 86,684 crore in m-cap","HDFC Bank, HDFC, ICICI Bank, Kotak Mahindra Bank, Bharti Airtel and HCL Technologies were gainers, While, Reliance Industries, TCS, Hindustan Unilever and Infosys saw erosion in their market valuation",https://www.businesstoday.in/markets/market-perspective/six-of-top-10-most-valued-firms-add-rs-86684-crore-in-m-cap/story/419874.html,2020-10-25T16:55:49Z,negative,-0.41337517
Internet of Things (IoT) Managed Services Market 2020 | In-Depth Study On The Current State Of The Industry And Key Insights Of The Business Scenario By 2027 - Eurowire,Internet of Things (IoT) Managed Services Market 2020 | In-Depth Study On The Current State Of The Industry And Key Insights Of The Business Scenario By 2027  Eurowire,https://eurowire.co/news/442729/internet-of-things-iot-managed-services-market-2020-in-depth-study-on-the-current-state-of-the-industry-and-key-insights-of-the-business-scenario-by-2027/,2020-10-25T03:30:00Z,neutral,0.0116447415
Internet of Things (IoT) Testing Market Segmentation By Qualitative And Quantitative Research Incorporating Impact Of Economic And Non-Economic Aspects By 2027 - Eurowire,Internet of Things (IoT) Testing Market Segmentation By Qualitative And Quantitative Research Incorporating Impact Of Economic And Non-Economic Aspects By 2027  Eurowire,https://eurowire.co/news/446911/internet-of-things-iot-testing-market-segmentation-by-qualitative-and-quantitative-research-incorporating-impact-of-economic-and-non-economic-aspects-by-2027/,2020-10-25T14:48:00Z,neutral,0.016580995
"Six of top 10 most valued firms add Rs 86,684 cr in m-cap; HDFC twins lead","HDFC Bank, India''s biggest private sector lender, witnessed its valuation soar by Rs 20,198.59 crore to stand at Rs 6,80,092.72 crore.",https://www.business-standard.com/article/companies/six-of-top-10-most-valued-firms-add-rs-86-684-cr-in-m-cap-hdfc-twins-lead-120102500547_1.html,2020-10-25T11:08:00Z,positive,0.8547672
"RIL rolls back salary cuts, expedites performance bonus","While the older business saw rough weather, those working in the telecom segment - Reliance Jio - have already received 100% of their variable payouts. However, RIL hasn’t yet decided on the hikes.",https://economictimes.indiatimes.com/industry/telecom/telecom-news/ril-rolls-back-salary-cuts-expedites-performance-bonus/articleshow/78859866.cms,2020-10-25T13:59:56Z,positive,0.6094066
"Six of top 10 most valued firms add Rs 86,684 crore in m-cap",HDFC twins lead,https://www.thehindubusinessline.com/markets/stock-markets/six-of-top-10-most-valued-firms-add-rs-86684-crore-in-m-cap/article32940304.ece,2020-10-25T10:41:23Z,neutral,0.32467222
Our Work-from-Anywhere Future,"Before 2020 a movement was brewing within knowledge-work organizations. Personal technology and digital connectivity had advanced so far and so fast that people had begun to ask, “Do we really need to be together, in an office, to do our work?” We got our ans…",https://hbr.org/2020/11/our-work-from-anywhere-future,2020-10-25T00:05:44Z,neutral,0.18441844
"Cyber security as a Service Market Analysis and Prediction by Leading Manufacturers, Its Application and Types with Region by 2024 - PRnews Leader","Cyber security as a Service Market Analysis and Prediction by Leading Manufacturers, Its Application and Types with Region by 2024.

Global “ Cyber security as a Service Market ” Report mainly includes sales, revenue, trade, competition, investment, forecast …",https://prnewsleader.com/uncategorized/1112640/cyber-security-as-a-service-market-analysis-and-prediction-by-leading-manufacturers-its-application-and-types-with-region-by-2024/,2020-10-25T19:45:00Z,neutral,0.02427118
