title,description,url,publishedAt,prediction,sentiment_score
"Global Internet of Things (IoT) Professional Services Market 2020-2027 Know About Emerging Technology, Future Outlook, Market Demand & Growth Key Players Are- NTT DATA Corporation, Cognizant, Tata Consultancy Services Limited, Accenture, Happiest Minds, Atos SE - Eurowire","Global Internet of Things (IoT) Professional Services Market 2020-2027 Know About Emerging Technology, Future Outlook, Market Demand & Growth Key Players Are- NTT DATA Corporation, Cognizant, Tata Consultancy Services Limited, Accenture, Happiest Minds, Atos …",https://eurowire.co/coronavirus/524257/global-internet-of-things-iot-professional-services-market-2020-2027-know-about-emerging-technology-future-outlook-market-demand-growth-key-players-are-ntt-data-corporation-cognizant-tata/,2020-10-28T06:31:00Z,neutral,0.055692226
Rajesh Nambiar appointed Chairman and Managing Director of Cognizant India - Moneycontrol,"<ol><li>Rajesh Nambiar appointed Chairman and Managing Director of Cognizant India  Moneycontrol
</li><li>Cognizant names Rajesh Nambiar as Chairman and Managing Director of India  The Hindu
</li><li>Rajesh Nambiar appointed Cognizant India CMD  Times of In…",https://www.moneycontrol.com/news/business/rajesh-nambiar-appointed-chairman-and-managing-director-of-cognizant-india-6025971.html,2020-10-28T02:36:00Z,neutral,-0.031268254
Stock Winners and Losers in India From U.S. Vote: Election Guide,(Bloomberg) -- India’s information technology and pharma stocks are among those that investors will be watching closely as they await the outcome of next week’s U.S. presidential election.Drugmakers and software exporters are the top performers in India’s $2.…,https://finance.yahoo.com/news/stock-winners-losers-india-u-000000352.html,2020-10-29T00:00:00Z,neutral,0.36018822
TCS inks deal with Belgian insurer AG for IT services,"“The insurer has partnered with TCS to transform its technology stack and adapt to the changing expectations of its diverse range of customers,” the IT major said in a release.",https://economictimes.indiatimes.com/markets/stocks/news/tcs-inks-deal-with-belgian-insurer-ag-for-it-services/articleshow/78909225.cms,2020-10-28T08:59:35Z,positive,0.9149803
Accelerating Mainframe Offload to MongoDB with TCS MasterCraft™,"Tata Consultancy Services (TCS), a leading multinational information technology services and consulting company, leverages its IP-based solutions to accelerate and optimize service delivery. TCS MasterCraft™ TransformPlus uses intelligent automation to modern…",https://mongodb.com/blog/post/accelerating-mainframe-offload-mongodb-tcs-mastercraft,2020-10-28T12:25:00Z,positive,0.68894476
Cognizant appoints Rajesh Nambiar as India head,Rajesh Nambiar has also worked for over a decade with IBM and about 18 years with Tata Consultancy Services,https://www.businesstoday.in/current/corporate/cognizant-appoints-rajesh-nambiar-as-india-head/story/420110.html,2020-10-28T05:12:38Z,neutral,0.054832373
Cognizant names Rajesh Nambiar as Chairman and Managing Director of India,"Nasdaq-listed IT firm Cognizant has appointed Rajesh Nambiar as the Chairman and Managing Director of India and a member of Cognizant’s Executive Committee effective November 9, 2020. He joins Cogniza",https://www.thehindu.com/business/Industry/cognizant-names-rajesh-nambiar-as-chairman-and-managing-director-of-india/article32959912.ece,2020-10-28T02:06:51Z,neutral,0.055140797
"Internet of Things (IoT) Managed Services Market Potential Growth, Share, Demand and Analysis of Key Players- Research Forecasts to 2024 - Aerospace Journal","Internet of Things (IoT) Managed Services Market Potential Growth, Share, Demand and Analysis of Key Players- Research Forecasts to 2024  Aerospace Journal",https://aerospace-journal.com/uncategorized/292972/internet-of-things-iot-managed-services-market-potential-growth-share-demand-and-analysis-of-key-players-research-forecasts-to-2024/,2020-10-28T10:41:35Z,neutral,0.041589983
TCS splits cloud biz into 5 strategic units,"​​India’s largest software services exporter has focussed on growing its Cloud practice for the last seven years, but it has now assumed higher revenue priority than ever, said Krishnan Ramanujam, president of business and technology services.",https://economictimes.indiatimes.com/tech/information-tech/tcs-splits-cloud-biz-into-5-strategic-units/articleshow/78919060.cms,2020-10-28T18:13:56Z,positive,0.8120484
"Global Internet of Things (IoT) Managed Services Market Outlook Industry Analysis, Size, Share, Growth, Trends and Forecast, 2025 - The Think Curiouser","Global Internet of Things (IoT) Managed Services Market Outlook Industry Analysis, Size, Share, Growth, Trends and Forecast, 2025  The Think Curiouser",https://thinkcuriouser.com/news/377832/global-internet-of-things-iot-managed-services-market-outlook-industry-analysis-size-share-growth-trends-and-forecast-2025/,2020-10-28T12:49:18Z,neutral,0.014852954
