title,description,url,publishedAt,prediction,sentiment_score
Shapoorji Group files separation plan from Tata in Supreme Court,"Tata Sons is a core investment company and is the holding company for the Tata group and its value arises from its stake in listed equities, non listed equities, the brand, cash balances and immovable assets, SP said.",https://indianexpress.com/article/business/companies/shapoorji-group-files-separation-plan-from-tata-in-supreme-court-6909221/,2020-10-29T19:45:11Z,neutral,0.020328443
Ravi Shankar Prasad will top bill at ET Innovation Awards on November 6,"The ET Innovation Awards have been conceived as an effort to celebrate and nurture innovation, which is essential to power the economy toward the $5-trillion mark.",https://economictimes.indiatimes.com/news/politics-and-nation/ravi-shankar-prasad-will-top-bill-at-et-innovation-awards-on-nov-6/articleshow/78941768.cms,2020-10-29T19:41:07Z,positive,0.5559291
TCS to divide cloud services into 5 strategic units,"The goal is to achieve scale and exponential growth in each platform, according to Krishnan Ramanujam, the president of business and technology services at TCS.",https://www.moneycontrol.com/news/business/tcs-to-divide-cloud-services-into-5-strategic-units-6032951.html,2020-10-29T06:21:53Z,positive,0.73693025
Mistry family proposes share swap to exit Tatas - Hindustan Times,"<ol><li>Mistry family proposes share swap to exit Tatas  Hindustan Times
</li><li>Shapoorji Pallonji Group Seeks Separation From Tatas | India Development Debate  ET NOW
</li><li>Mistry Family Proposes Share Swap To Separate From Tata Sons  BloombergQuint
…",https://www.hindustantimes.com/business-news/mistry-family-proposes-share-swap-to-exit-tatas/story-f9I3e3QyU7KBYFX7WA6pQJ.html,2020-10-29T23:17:29Z,neutral,0.031213095
Mistry family proposes share swap to separate from Tata Sons - Mint,"This follows a long, protracted legal battle between the two groups, which started in December 2016, after Cyrus Mistry was removed from the post of chairman of Tata Sons in October of that year",https://www.livemint.com/companies/news/mistry-family-proposes-share-swap-to-separate-from-tata-sons-11603970760213.html,2020-10-29T11:41:14Z,negative,-0.4789863
"Global Core Banking Software Market (2020 to 2026) - by Component, Deployment Type, End-user and Region","The ""Global Core Banking Software Market by Component, Deployment Type, End-user and Region: Industry Analysis and Forecast 2020-2026"" report has been added to ResearchAndMarkets.com's offering.",https://news.yahoo.com/global-core-banking-software-market-170000944.html,2020-10-29T17:00:00Z,neutral,0.01606448
The Shortlist Nominees for the 2020 IoT Global Awards are... - IoT For All,The award organizers of the IoT Global Awards are proud to reveal that the shortlist nominees for the world’s leading IoT Awards.,https://www.iotforall.com/?post_type=press-releases&#038;p=79898,2020-10-29T07:00:00Z,neutral,0.2990977
"Shapoorji Pallonji Group stakes claim in all Tata companies, seeks division",Mistry family's group claims a 13.22 per cent stake in Tata Consultancy Services and a pro-rata share of the Tata brand,https://www.business-standard.com/article/companies/shapoorji-pallonji-group-stakes-claim-in-all-tata-companies-seeks-division-120102901235_1.html,2020-10-29T11:48:13Z,neutral,0.024664357
Stock Winners and Losers in India From U.S. Vote: Election Guide,(Bloomberg) -- India’s information technology and pharma stocks are among those that investors will be watching closely as they await the outcome of next week’s U.S. presidential election.Drugmakers and software exporters are the top performers in India’s $2.…,https://finance.yahoo.com/news/stock-winners-losers-india-u-000000352.html,2020-10-29T00:00:00Z,neutral,0.36018822
5 Interesting Facts About Cognizant India’s New Head Rajesh Nambiar: Did You Know He Worked At TCS For 17 Yrs,"We all knew that Cognizant would be under a new leadership soon, when Cognizant Technology Solutions Corp chairman and managing director (CMD) Ramkumar Ramamoorthy resigned after a 23 year old stint in the company. As per new reports coming in, the position h…",https://trak.in/tags/business/2020/10/29/5-interesting-facts-about-cognizant-indias-new-head-rajesh-nambiar-did-you-know-he-worked-at-tcs-for-17-yrs/,2020-10-29T02:16:52Z,neutral,-0.32070285
Pesquisa global da TCS revela que 90% das grandes empresas estão mantendo ou ampliando o orçamento para transformação digital em meio à Covid-19,"A pesquisa da Tata Consultancy Services faz uma avaliação comparativa de seis capacidades digitais essenciais, que são necessárias para prosperar em mercados","https://www.terra.com.br/noticias/dino/pesquisa-global-da-tcs-revela-que-90-das-grandes-empresas-estao-mantendo-ou-ampliando-o-orcamento-para-transformacao-digital-em-meio-a-covid-19,ad932a78788c7f1c4240e5fcd99e15bfb79u4g70.html",2020-10-29T01:41:40Z,neutral,-0.250801
Mistry family claims Rs 1.75 lakh crore for stake in Tata Sons; goes to Supreme Court,"""Tata Sons is effectively a two-group company, with the Tata Group comprising Tata Trusts, Tata family members and Tata companies holding about 81.6 per cent of the equity share capital, and the Mistry family owning the balance 18.37 per cent,"" Shapoorji Pall…",https://www.businesstoday.in/current/corporate/mistry-family-claims-rs-175-lakh-crore-for-stake-in-tata-sons-goes-to-supreme-court/story/420321.html,2020-10-29T12:00:38Z,neutral,0.021303132
"SP Group wants pro-rata split of listed assets, brand in settling dispute with Tata Sons",The Shapoorji Pallonji Group has sought settling the disputes in valuation of its holdings in Tata Sons by conducting a pro-rata split of listed asset,https://www.thehindubusinessline.com/companies/sp-group-wants-pro-rata-split-of-listed-assets-brand-in-settling-dispute-with-tata-sons/article32972443.ece,2020-10-29T11:19:03Z,neutral,0.05711035
"Internet of Things (IoT) Professional Services Market: Industry in Depth Research, Advancements, Statistics, Facts and Figures 2020-2026 - Eurowire","Internet of Things (IoT) Professional Services Market: Industry in Depth Research, Advancements, Statistics, Facts and Figures 2020-2026  Eurowire",https://eurowire.co/economy/566351/internet-of-things-iot-professional-services-market-industry-in-depth-research-advancements-statistics-facts-and-figures-2020-2026/,2020-10-29T09:35:00Z,neutral,0.015667746
"Internet of Things (IoT) Managed Services Market: Industry in Depth Research, Advancements, Statistics, Facts and Figures 2020-2026 - Eurowire","Internet of Things (IoT) Managed Services Market: Industry in Depth Research, Advancements, Statistics, Facts and Figures 2020-2026  Eurowire",https://eurowire.co/economy/566306/internet-of-things-iot-managed-services-market-industry-in-depth-research-advancements-statistics-facts-and-figures-2020-2026/,2020-10-29T09:29:00Z,neutral,0.018416863
"Top headlines: Maruti Q2 profit up 2%, SP Group claims stake in Tata firms",India's front line health workers will be the first to be inoculated once an effective vaccine is available. More headlines in our evening roundup.,https://www.business-standard.com/article/current-affairs/top-headlines-maruti-q2-profit-up-2-yoy-govt-to-prioritise-covid-vaccine-120102901207_1.html,2020-10-29T12:13:00Z,positive,0.76397485
Stock winners and losers in India from US vote: Election guide,"A UBS analysis of the potential impact on a dozen of the region’s biggest markets put India as a winner in each of their three chosen scenarios: a Biden and Democrat sweep, a Biden victory and divided Congress, and a status quo Trump victory.",https://economictimes.indiatimes.com/markets/stocks/news/stock-winners-and-losers-in-india-from-us-vote-election-guide/articleshow/78922940.cms,2020-10-29T01:28:27Z,neutral,0.25393513
"Assam JEE Mains Topper, Four Others Sent To 5-Day Police Custody","The topper of the Joint Entrance Exam (Mains) in Assam, his father and three others arrested for allegedly using a proxy to write the country's premier engineering entrance test have been sent to five days' police custody by the Guwahati Chief Judicial Megist…",https://www.ndtv.com/india-news/assam-jee-mains-topper-four-others-sent-to-5-day-police-custody-2317728,2020-10-29T14:48:49Z,negative,-0.79020417
Tata Motors to Bharat Forge: Stock winners and losers in India from US Vote,Here are some key things to watch in India with respect to the upcoming US vote,https://www.business-standard.com/article/international/tata-motors-to-bharat-forge-stock-winners-and-losers-in-india-from-us-vote-120102900742_1.html,2020-10-29T08:33:00Z,neutral,0.03239571
"Internet of Things (IoT) Integration Market: Industry in Depth Research, Advancements, Statistics, Facts and Figures 2020-2026 - Eurowire","Internet of Things (IoT) Integration Market: Industry in Depth Research, Advancements, Statistics, Facts and Figures 2020-2026  Eurowire",https://eurowire.co/economy/566145/internet-of-things-iot-integration-market-industry-in-depth-research-advancements-statistics-facts-and-figures-2020-2026/,2020-10-29T09:27:00Z,neutral,0.025989372
"Global Big Data in Internet of Things Markets, 2020-2025: Focus on IoT Data Management, Analytics, and Decision Making - ResearchAndMarkets.com - Yahoo Finance","Global Big Data in Internet of Things Markets, 2020-2025: Focus on IoT Data Management, Analytics, and Decision Making - ResearchAndMarkets.com  Yahoo Finance",https://finance.yahoo.com/news/global-big-data-internet-things-100400028.html,2020-10-29T10:04:00Z,neutral,0.007555634
"Global Big Data in Internet of Things Markets, 2020-2025: Focus on IoT Data Management, Analytics, and Decision Making - ResearchAndMarkets.com - Business Wire","Global Big Data in Internet of Things Markets, 2020-2025: Focus on IoT Data Management, Analytics, and Decision Making - ResearchAndMarkets.com  Business Wire",https://www.businesswire.com/news/home/20201029005569/en/Global-Big-Data-in-Internet-of-Things-Markets-2020-2025-Focus-on-IoT-Data-Management-Analytics-and-Decision-Making---ResearchAndMarkets.com,2020-10-29T10:04:00Z,neutral,0.0073601175
"Global Core Banking Software Market (2020 to 2026) - by Component, Deployment Type, End-user and Region","DUBLIN, Oct. 29, 2020 /PRNewswire/ -- The ""Global Core Banking Software Market by Component, Deployment Type, End-user and Region: Industry Analysis and Forecast 2020-2026"" report has been added to ResearchAndMarkets.com's offering. The Global Core Banking So…",https://www.prnewswire.com/news-releases/global-core-banking-software-market-2020-to-2026---by-component-deployment-type-end-user-and-region-301163017.html,2020-10-29T17:00:00Z,neutral,0.009204396
