title,description,url,publishedAt,prediction,sentiment_score
Personalführung bei Tata Consultancy Services: Zusammenarbeit funktioniert nur mit sozialem Austausch,"20 Prozent der Belegschaft von Tata Consultancy Services (TCS) sind zurück in den Büros. Personalchef Frank Karcher geht davon aus, dass das Gros der mehr als 2.000 Mitarbeiter in Deutschland bis auf Weiteres remote agieren wird.","https://www.computerwoche.de/a/zusammenarbeit-funktioniert-nur-mit-sozialen-austausch,3640294?utm_source=Nach-Artikeltyp_1,30,119,124,125&utm_medium=RSS&utm_campaign=RSS-Feeds",2020-10-21T03:30:00Z,neutral,-0.028915312
"Worldwide Core Banking Software Industry to 2026 - Featuring Infosys, Oracle and Tata Consultancy Services Among Others","Dublin, Oct. 21, 2020 (GLOBE NEWSWIRE) -- The ""Global Core Banking Software Market by Component, Deployment Type, End-user and Region: Industry Analysis and Forecast 2020-2026"" report has been added to ResearchAndMarkets.com's offering. The Global Core Bankin…",https://news.yahoo.com/worldwide-core-banking-software-industry-114300412.html,2020-10-21T11:43:00Z,neutral,0.021603607
Chennai food entrepreneurs upgrade familiar staples to make meal planning easier,"As lockdowns brought the focus back to home pantries, entrepreneurs began upgrading familiar staples to make it easier to put together quick, tasty meals",https://www.thehindu.com/life-and-style/food/chennai-entrepreneurs-upgrade-familiar-staples-to-make-meal-planning-easier/article32908767.ece,2020-10-21T11:18:03Z,positive,0.6552626
"Tata Consultancy Services, University of Tokyo partner for joint research",IT services major Tata Consultancy Services (TCS) on Wednesday said it has partnered the University of Tokyo (UTokyo) to conduct joint academic-industry research,https://www.business-standard.com/article/current-affairs/tata-consultancy-services-university-of-tokyo-partner-for-joint-research-120102101479_1.html,2020-10-21T16:21:00Z,positive,0.8205892
"Sensex Slumps Over 800 Points From Day's High, Nifty Breaks Below 11,800",Nine of 11 sector gauges compiled by the National Stock Exchange were trading lower led by the Nifty FMCG index's 1 per cent decline.,https://www.ndtv.com/business/share-market-updates-sensex-slumps-nearly-700-points-from-days-high-nifty-near-11-800-2313498,2020-10-21T08:48:51Z,negative,-0.9665077
High-level government panel gives clearance to 26 projects,"They entail investments to the tune of ₹25,213 crore and will create 49, 000 jobs",https://www.thehindu.com/news/national/tamil-nadu/high-level-government-panel-gives-clearance-to-26-projects/article32912944.ece,2020-10-21T19:43:33Z,positive,0.65022516
"Internet of Things (IoT) Managed Services Market Research Report 2020 Analysis Revealing Key Drivers & Growth Trends, Global Industry Size, Share, Trends, Top Companies, Regional Statistics By 2027 - The Think Curiouser","Internet of Things (IoT) Managed Services Market Research Report 2020 Analysis Revealing Key Drivers & Growth Trends, Global Industry Size, Share, Trends, Top Companies, Regional Statistics By 2027  The Think Curiouser",https://thinkcuriouser.com/news/235700/internet-of-things-iot-managed-services-market-research-report-2020-analysis-revealing-key-drivers-growth-trends-global-industry-size-share-trends-top-companies-regional-statistics-by-202/,2020-10-21T18:10:01Z,neutral,0.042993445
"Global Internet of Things (IoT) Testing Market 2020 Growth Potential, Latest Trends and Competitive Outlook with COVID-19 Impact Analysis 2025 - re:Jerusalem","The most recent Global Internet of Things (IoT) Testing Market 2020 by Company, Regions, Type and Application, Forecast to 2025 includes some noteworthy developments with accurate market estimates. Th",https://rejerusalem.com/143982/global-internet-of-things-iot-testing-market-2020-growth-potential-latest-trends-and-competitive-outlook-with-covid-19-impact-analysis-2025/,2020-10-21T12:47:13Z,neutral,0.049882725
"Early bird results show unlocking gains, net profit of 104 firms rises 9.8%",Cement makers and metal producers clearly show the impact of an uptick in prices of their products and a fall in costs boosting their profitability,https://www.business-standard.com/article/companies/early-bird-results-show-unlocking-gains-net-profit-of-104-firms-rises-9-8-120102101462_1.html,2020-10-21T15:13:33Z,positive,0.88447165
Internet of Things (IoT) Testing Market Recent Developments & Emerging Trends T - News by aeresearch,"In the latest research report on  Internet of Things (IoT) Testing  market, researchers and analysts have made optimal use of various multi-disciplinary approaches to",https://www.aeresearch.net/internet-of-things-iot-testing-market-332449,2020-10-21T05:06:02Z,neutral,0.03955943
IBM Drives Capabilities for Clients to Run Business-Critical SAP® Software Workloads on Hybrid Cloud,"ARMONK, N.Y., Oct. 21, 2020 /PRNewswire/ -- IBM (NYSE: IBM) today announced new services, partnerships and capabilities designed to help clients accelerate their hybrid cloud journeys and deploy and run SAP® software workloads wherever they choose – from the …",https://www.prnewswire.com/news-releases/ibm-drives-capabilities-for-clients-to-run-business-critical-sap-software-workloads-on-hybrid-cloud-301156804.html,2020-10-21T13:00:00Z,positive,0.6989054
"Cyber Security Market: Must Know the 2021 Heat Map Analysis | Capgemini, Microsoft, Splunk, HCL Technologies - re:Jerusalem","Cyber Security Market: Must Know the 2021 Heat Map Analysis | Capgemini, Microsoft, Splunk, HCL Technologies

Cyber Security Market: Must Know the 2021 Heat Map Analysis | Capgemini, Microsoft, Splunk, HCL Technologies.

Latest published market study on COVID…",https://rejerusalem.com/143177/cyber-security-market-must-know-the-2021-heat-map-analysis-capgemini-microsoft-splunk-hcl-technologies/,2020-10-21T16:03:00Z,neutral,0.022971796
Cyber Security as a Service Market SWOT Analysis of Top Key Player & Forecasts To 2025 - AlgosOnline,Cyber Security as a Service Market SWOT Analysis of Top Key Player & Forecasts To 2025 Published: 7 hours ago Author: Category: #news The Global Cyber Security as a Service Market 2025 Market Research Report is a professional and in-depth study on the current…,http://algosonline.com/news/cyber-security-as-a-service-market-swot-analysis-of-top-key-player-forecasts-to-2025,2020-10-21T16:03:00Z,neutral,0.0024595931
