title,description,url,publishedAt,prediction,sentiment_score
Reliance says its $3.4 billion deal with Future Group ‘fully enforceable under Indian law’ despite Amazon winning an arbitration order,"Reliance Retail, India’s largest retail chain, said on Sunday evening that its proposed deal to acquire Future Group’s assets for $3.4 billion — against which Amazon has filed a legal proceeding — is fully enforceable under the Indian law and it intends to co…",http://techcrunch.com/2020/10/25/reliance-says-its-3-4-billion-deal-with-future-group-fully-enforceable-under-indian-law-despite-amazon-winning-an-arbitration-order/,2020-10-25T18:27:19Z,neutral,0.22101271
Amazon wins arbitration order against Future's deal with Reliance - Reuters Canada,"A Singapore arbitration panel has put on hold Future Group's $3.38 billion asset sale to Reliance Industries, an interim win for Amazon.com Inc which had alleged the deal between the Indian firms breached some existing agreements.",https://ca.reuters.com/article/us-india-reliance-amazon-com-idCAKBN27A0QK,2020-10-25T16:57:00Z,negative,-0.7856834
UPDATE 1-Amazon wins arbitration order against Future's deal with Reliance - Reuters.com,"A Singapore arbitration panel has put on hold Future Group's $3.38 billion asset sale to Reliance Industries Ltd, an interim win for Amazon.com Inc, which had alleged the deal between the Indian firms breached existing agreements.",https://www.reuters.com/article/us-india-reliance-amazon-com-idUSKBN27A0QK,2020-10-25T22:01:00Z,negative,-0.87040156
Amazon wins interim relief; Future-Reliance deal put on hold,"Passing an interim award in favour of Amazon, V K Rajah - the sole arbitrator in the Amazon vs Future vs Reliance arbitration matter - has asked the Future group to put the deal on hold and said that the deal cannot go through until it finally decides the mat…",https://indianexpress.com/article/business/companies/amazon-future-group-reliance-industries-mukesh-ambani-6883145/,2020-10-25T16:31:27Z,negative,-0.69348437
"On Amazon’s plea, Singapore tribunal stalls Future-RIL deal","If Future-RIL decide to go ahead with the deal within the next 90 days, Amazon will challenge and seek enforcement of the arbitration order,” sources said.",https://indianexpress.com/article/business/companies/on-amazons-plea-singapore-tribunal-stalls-future-ril-deal-6883269/,2020-10-25T23:12:04Z,negative,-0.68608075
"Reliance rolls back salary cuts, offers bonus - Hindustan Times","<ol><li>Reliance rolls back salary cuts, offers bonus  Hindustan Times
</li><li>RIL rolls back salary cuts with retrospective effect, offers bonus in festive cheer to large workforce  Moneycontrol
</li><li>Mukesh Ambani's RIL rolls back pay cuts, offers per…",https://www.hindustantimes.com/business-news/reliance-rolls-back-salary-cuts-offers-bonus/story-HtGVGSTHQGD9Lk366odTHJ.html,2020-10-25T16:36:58Z,positive,0.48809344
Amazon gets interim relief; arbitration panel says Future cannot sell business to RIL,Amazon had dragged Future to arbitration after the Kishore Biyani group firm had agreed to sell businesses to billionaire Mukesh Ambani’s Reliance,https://www.thehindu.com/business/Industry/amazon-gets-interim-relief-arbitration-panel-says-future-cannot-sell-biz-to-ril/article32940763.ece,2020-10-25T15:57:42Z,negative,-0.8951118
UPDATE 1-S.Arabia's STC hires banks for IPO of subsidiary -sources - Reuters,"Saudi Telecom Co (STC) has hired banks to arrange a potential initial sale of shares in its product and services development arm, Solutions by STC, three sources familiar with the matter told Reuters.",https://www.reuters.com/article/saudi-stc-stcs-ipo-idUSL1N2HG07Z,2020-10-25T10:07:00Z,positive,0.60391784
Amazon wins interim relief; Future-Reliance deal put on hold,Amazon believes Future Group violated the contract by entering into a deal with rival Reliance.,https://www.thehindu.com/business/Industry/amazon-wins-interim-relief-future-reliance-deal-put-on-hold/article32940763.ece,2020-10-25T18:41:41Z,negative,-0.9047296
Reliance says its $3.4 billion deal with Future Group 'fully enforceable under Indian law' despite Amazon winning an arbitration order,"Reliance Retail, India's largest retail chain, said on Sunday evening that its proposed deal to acquire Future Group's assets for $3.4 billion -- against which Amazon has filed a legal proceeding -- is fully enforceable under the Indian law and it intends to …",https://techcrunch.com/2020/10/25/reliance-says-its-3-4-billion-deal-with-future-group-fully-enforceable-under-indian-law-despite-amazon-winning-an-arbitration-order/,2020-10-25T18:27:19Z,neutral,0.2449533
"Reliance Industries rolls back salary cuts, offers performance bonus: Report - Mint",The firm is also offering an advance 30% of the variable pay from the next year's salary to its lakh-plus employees as a goodwill gesture for working during the pandemic.Reliance in April had cut the salary of employees of its hydrocarbons division by 10% to …,https://www.livemint.com/companies/news/reliance-industries-rolls-back-salary-cuts-offers-performance-bonus-report-11603640848067.html,2020-10-25T15:53:44Z,negative,-0.9407321
新加坡阻止印度未来集团零售部门被收购 亚马逊暗喜,据报道，印度未来集团（Future Group）准备将部分资产出售给信实工业（Reliance Industries Ltd），作价33.8亿美元。交易在两家印度企业之间发生，但新加坡一个仲裁小组反对交易。听到新加坡这样说，亚马逊应该会暗中高兴，因为它认为双方的交易违反了现有协议。 阅读全文,https://www.cnbeta.com/articles/tech/1045053.htm,2020-10-25T23:48:33Z,neutral,-0.14328851
Amazon wins arbitration order against Future's deal with Reliance,"A Singapore arbitration panel has put on hold Future Group's $3.38 billion asset sale to Reliance Industries , an interim win for Amazon.com Inc which had alleged the deal between the Indian firms breached some existing agreements. Amazon received an emergenc…",https://news.yahoo.com/amazon-wins-arbitration-order-against-171938604.html,2020-10-25T17:19:38Z,negative,-0.58963245
