title,description,url,publishedAt,prediction,sentiment_score
TABLE-Indian refiner Reliance's Sept oil imports drop 10% m/m - trade - Reuters,"India's Reliance Industries, owner of the world's biggest refining complex, imported 10% less oil in September from August and made its first purchase of north sea's Johan Sverdrup oil, according to data from shipping and industry sources. Imports in Septembe…",https://www.reuters.com/article/india-oil-imports-reliance-idUSL4N2HC3AH,2020-10-21T14:51:00Z,negative,-0.936477
TABLE-Indian refiner Reliance's Sept oil imports drop 10% m/m - trade - Reuters,"India's Reliance Industries, owner of the world's biggest refining complex, imported 10% less oil in September from August and made its first purchase of north sea's Johan Sverdrup oil, according to data from shipping and industry sources. Imports in Septembe…",https://uk.reuters.com/article/india-oil-imports-reliance-idUSL4N2HC3AH,2020-10-21T14:51:00Z,negative,-0.936477
印度首富与高通联手开发5G网络 但还未拍卖5G频谱,10月21日消息，据国外媒体报道，美国芯片巨头高通将与印度亿万富翁穆凯什·安巴尼(Mukesh Ambani)旗下无线运营商Jio Platforms联手开发5G解决方案，期望尽快将高速网络带入世界第二大移动市场印度。并且在试验期间达到了1 Gbps的速度。访问：天猫双11领券入口 京东双十一领券入口 阅读全文,https://www.cnbeta.com/articles/tech/1043431.htm,2020-10-21T08:04:02Z,neutral,-0.13538551
"Reliance Jio launches browser, JioPages","Reliance Jio has launched a made-in-India browser, JioPages. The company claims that JioPages focusses on data-privacy and gives users full control of their information. While keeping privacy at the core of the browser, JioPages provides superior performance …",https://www.gadgetsnow.com/tech-news/reliance-jio-launches-made-in-india-browser-jiopages-features-and-how-to-download/articleshow/78793119.cms,2020-10-21T15:28:09Z,positive,0.6859985
"Nifty, Sensex rise on gains in banking, energy stocks - Reuters","Indian shares rose on Wednesday, led by gains in banking and energy stocks, with broader Asian markets also higher on renewed hopes for a new U.S. stimulus.",https://www.reuters.com/article/india-stocks-idUSKBN2760DF,2020-10-21T04:08:00Z,positive,0.9019614
"Reliance Jio launches Made in India web browser, JioPages","JioPages is now available for download on the Google Play Store, and it comes with features like support for eight Indian languages, localised news content curation, a smart download manager, incognito browsing, encrypted connections and more.",https://indianexpress.com/article/technology/social/reliance-jio-launches-new-made-in-india-web-browser-6822233/,2020-10-21T16:14:13Z,neutral,0.097769774
Lynas posts 8% jump in rare earth output as COVID-19 curbs ease - Reuters India,Australian rare earth producer Lynas Corp on Wednesday posted a 8.1% rise in first-quarter neodymium and praseodymium (NdPr) output as production normalized following the easing of coronavirus restrictions in Malaysia and Western Australia.,https://in.reuters.com/article/lynas-corp-output-idINKBN276078,2020-10-21T02:24:00Z,positive,0.8763504
"Jio, Qualcomm successfully test 5G solutions","Jio has indigenously developed a 5G RAN product that has achieved over 1 Gbps throughput, says its president Mathew Oommen.",https://www.thehindu.com/business/Industry/jio-qualcomm-successfully-test-5g-solutions/article32906241.ece,2020-10-21T04:44:19Z,positive,0.90399706
印度将推出“白菜价”5G手机：售价不到500元,据外媒10月21日报道，近日印度电信运营商Reliance Jio计划在一年内推出一款价格在5000卢比（约合人民币452元）的5G智能手机。消息人士称，推出后的手机价格甚至将有望进一步下降至2500卢比（约合人民币226元）至3500卢比（约合人民币316元）之间。分析称，这样的廉价设备可能有助于该运营商从竞争对手的网络中吸引2G用户。（环球网）,https://36kr.com/newsflashes/933980369930118,2020-10-21T10:53:57Z,neutral,-0.11039996
"Big Story | Reliance Jio, Qualcomm successfully tests out 5G technology","This development puts India in a niche club of few countries like US, South Korea, Australia, Switzerland and Germany that offer 1 Gbps speeds to 5G users.",https://www.moneycontrol.com/news/business/big-story-reliance-jio-qualcomm-successfully-tests-out-5g-technology-5994011.html,2020-10-21T11:35:33Z,positive,0.9037433
"Nordic 2021 economic growth forecasts trimmed, virus spread top risk: Reuters poll - Reuters UK","The recession in Sweden and Norway from the COVID-19 pandemic is now expected to be shallower than originally projected, but forecasts for the recovery next year have been trimmed back in the latest Reuters poll of economists.",https://uk.reuters.com/article/us-nordics-economy-poll-idUKKBN27611N,2020-10-21T08:49:00Z,negative,-0.7302861
印度首富与高通联手开发 5G 网络，但还未拍卖 5G 频谱,10 月 21 日消息，据国外媒体报道，美国芯片巨头高通将与印度亿万富翁穆凯什 · 安巴尼 (Mukesh Ambani)旗下无线运营商 Jio Platforms 联手开发 5G 解决方案，期望尽快将高速网络带入世界第二大移动市场印度。并且在试验期间达到了 1 Gbps 的速度。两家公司周二宣布，这一合作计划旨在加快发展速度，并在印度推出独立的 5G 网络基础设施和服务。高通已投资 7.3 亿卢比收购了 Jio Platforms 0.15% 的股份。Jio Platforms 四年前在印度首次亮相，提供免费电…,https://www.ithome.com/0/514/868.htm,2020-10-21T07:58:48Z,negative,-0.8068746
Steel becomes next battleground in Thyssenkrupp dismantling - Reuters India,"Sanjeev Gupta's non-binding offer for Thyssenkrupp's <TKAG.DE> loss-making steel unit is the latest in a wave of consolidation moves across Europe's metals sector, which is blighted by overcapacity and in need of investment to make it more eco-friendy.",https://in.reuters.com/article/us-thyssenkrupp-libertysteel-idINKBN276226,2020-10-21T14:00:00Z,positive,0.7561126
Climate change seen endangering lives of Canada's remote indigenous people - Reuters UK,"A lack of action on climate change by Canada's government is endangering indigenous people in the far north, putting them at risk of food shortages and dangerously poor nutrition, a leading human rights group said on Wednesday.",https://uk.reuters.com/article/canada-climate-rights-idUKL1N2HC21U,2020-10-21T20:15:00Z,negative,-0.9430928
2020 U.S. ELECTION: What you need to know right now - Reuters UK,"The moderator of the final debate between U.S. President Donald Trump and his Democratic rival Joe Biden will be able to press a ""mute"" button, allowing each candidate to speak uninterrupted to avoid the chaos of their first televised face-off. Trump says he …",https://uk.reuters.com/article/us-usa-election-snapshot-idUKKBN2751BV,2020-10-21T01:04:00Z,neutral,0.1932278
"Social care in England needs input of at least £7bn a year, say MPs","Full cost of adequately funding sector is likely to run into tens of billions, committee saysA cross-party group of MPs have called for an urgent multibillion-pound injection into England’s crisis-hit social care system to address rising levels of need among …",https://amp.theguardian.comsociety/2020/oct/22/social-care-in-england-needs-input-of-at-least-7bn-a-year-say-mps,2020-10-21T23:01:10Z,positive,0.7550103
"RJio indigenously develops, tests 5G RAN using Qualcomm’s technologies","-The 5G Radio Access Network has clocked over 1 GB of throughput, and was tested and validated by a Tier-I carrier in the US",https://www.thehindubusinessline.com/companies/rjio-indigenously-develops-tests-5g-ran-using-qualcomms-technologies/article32906196.ece,2020-10-21T04:20:55Z,positive,0.6724795
"Reliance Jio launches 'made-in-India' browser, JioPages: Features and how to download - Times of India","<ol><li>Reliance Jio launches 'made-in-India' browser, JioPages: Features and how to download  Times of India
</li><li>Jio launches made-in-India JioPages browser: Features, other details here  Mint
</li><li>Reliance Jio Launches JioPages Web Browser With E…",https://timesofindia.indiatimes.com/gadgets-news/reliance-jio-launches-made-in-india-browser-jiopages-features-and-how-to-download/articleshow/78793027.cms,2020-10-21T15:26:00Z,neutral,0.024799049
