title,description,url,publishedAt,prediction,sentiment_score
World Series: Dodgers Top the Rays in Game 3 With a Stellar Pitching Performance,"Walker Buehler delivered an outstanding performance on the mound, allowing one run and three hits while collecting 10 strikeouts.",https://www.nytimes.com/2020/10/24/sports/baseball/world-series-dodgers-rays.html,2020-10-24T04:03:23Z,positive,0.8227992
US Election 2020: Biden campaign seeks to clarify comments on ending oil,"The Democrat says he meant fossil fuel subsidies, but Mr Trump said it was a serious gaffe.",https://www.bbc.co.uk/news/world-us-canada-54670269,2020-10-24T00:55:47Z,negative,-0.5234729
U.S. election: Trump casts vote ahead of rallies as Biden zeroes in on Pennsylvania - Global News,"<ol><li>U.S. election: Trump casts vote ahead of rallies as Biden zeroes in on Pennsylvania  Global News
</li><li>Donald Trump casts vote in Florida as Joe Biden warns of 'dark winter' in U.S. due to pandemic  CBC.ca
</li><li>US elections 2020: Trump and Bi…",https://globalnews.ca/news/7418990/us-election-trump-3-rallies/,2020-10-24T11:10:17Z,negative,-0.66834885
Surging COVID Cases Colors Contentious Campaign In Final Days,Both presidential candidates are furiously courting voters while the U.S. battling a pandemic looms large.,https://www.huffpost.com/entry/surging-covid-cases-colors-contentious-campaign-in-final-days_n_5f9481a1c5b6a2e1fb61d10d,2020-10-24T19:50:58Z,negative,-0.7687021
"Trump to vote in Fla., hold 3 rallies; Biden focuses on Pa.",President Donald Trump is set to cast his own ballot in his adopted home state of Florida Saturday before rallying supporters in three other critical battleground states,https://abcnews.go.com/Politics/wireStory/trump-vote-fla-hold-rallies-biden-focuses-pa-73800919,2020-10-24T07:50:46Z,neutral,0.031520423
Native voters struggle amid growing reliance on mail-in voting,Many Indigenous peoples and Native American rights advocates say those living in isolated areas of reservations with limited transportation were not considered when many states expanded mail-in voting this election season to curb the spread of the novel coron…,https://www.bostonglobe.com/2020/10/24/nation/native-voters-struggle-amid-growing-reliance-mail-in-voting/,2020-10-24T17:15:34Z,negative,-0.75221974
: Trump — making another plug for in-person voting — casts own ballot in Florida before rallies,"President Donald Trump said he voted Saturday “for a guy named Trump"" and called it an “honor” to cast his own ballot in his adopted home state of Florida before he jetted off to campaign in three battleground states.",https://www.marketwatch.com/story/trump-making-another-plug-for-in-person-voting-casts-own-ballot-in-florida-before-rallies-11603555071,2020-10-24T15:57:00Z,neutral,0.12376538
"IPL 2020 Live Streaming, KKR vs DC, KXIP vs SRH IPL Live Cricket Score Streaming Online on Hotstar, Jio TV: How to Watch Today Match?","IPL 2020 Live Cricket Score Streaming Online on Hotstar, KKR vs DC, KXIP vs SRH IPL Match Live Score: Here's how you can watch KKR vs DC and KXIP vs SRH matches live today on Disney+ Hotstar, JioTV",https://indianexpress.com/article/technology/techook/ipl-2020-kkr-vs-dc-kxip-vs-srh-live-streaming-online-6866043/,2020-10-24T09:15:33Z,neutral,0.007533619
How the Racism Baked Into Technology Hurts Teens,Adolescents spend ever greater portions of their days online and are especially vulnerable to discrimination. That’s a worrying combination.,https://www.theatlantic.com/family/archive/2020/10/algorithmic-bias-especially-dangerous-teens/616793/,2020-10-24T12:00:00Z,negative,-0.89925504
"Murkowski, in a Turnabout, Says She Will Vote to Confirm Barrett - The New York Times","<ol><li>Murkowski, in a Turnabout, Says She Will Vote to Confirm Barrett  The New York Times
</li><li>Sen. Grassley on final vote for Supreme Court nominee Judge Barrett  Fox News
</li><li>Republican Female Senators Split On Barrett Nomination While Seeking…",https://www.nytimes.com/2020/10/24/us/politics/murkowski-barrett.html,2020-10-24T22:10:00Z,negative,-0.6586221
Trump seizes on oil as a cudgel against Biden as new coronavirus cases hit daily record,"Hitting the campaign trail in Florida, President Donald Trump seized on Joe Biden's comment that America should shift its reliance on oil toward renewable energy during Thursday night's debate to argue Biden's stance would mean that America's seniors ""have no…",https://www.cnn.com/2020/10/24/politics/donald-trump-joe-biden-oil-fracking-election-2020/index.html,2020-10-24T04:30:53Z,negative,-0.7462069
"China will focus on self-reliance and cutting financial risk, says Vice-President Wang Qishan","Chinese Vice-President Wang Qishan made his first speech for nearly a year on Saturday, sending a message that Beijing will focus more on economic self-reliance and financial risk ahead of a crucial Communist Party gathering.Speaking through a video-link, he …",https://www.scmp.com/news/article/3106947/china-will-focus-self-reliance-and-cutting-financial-risk-says-vice-president,2020-10-24T13:11:24Z,positive,0.52685046
Palm oil peril: Is your peanut butter putting primates at risk?,"Palm oil is used in half of all consumer goods. But to produce it, rainforests get destroyed and wildlife is endangered.",https://www.aljazeera.com/features/2020/10/24/palm-oil-peril-primates-at-risk,2020-10-24T07:10:38Z,negative,-0.6557754
Bitcoin whale clusters pinpoint 3 key levels for BTC price rally to continue,New data from Whalemap reveals three whale clusters around $12K that should act as support and resistance areas for Bitcoin price in the short term.,https://cointelegraph.com/news/bitcoin-whale-clusters-pinpoint-3-key-levels-for-btc-price-rally-to-continue,2020-10-24T09:00:51Z,positive,0.5372651
The GOP Conspiracy Mentality Will Only Become More Dangerous When They Lose Power,One of the more remarkable developments of the last few years has been the conservative movement’s reliance on outlandish conspiracy theories even as they maintain control of most levers of governmental power. It’s deeply unusual in a modern democratic societ…,https://washingtonmonthly.com/2020/10/24/the-gop-conspiracy-mentality-will-only-become-more-dangerous-when-they-lose-power/,2020-10-24T23:22:29Z,neutral,-0.28658944
Sturgill Simpson: Cuttin’ Grass Vol. 1: The Butcher Shoppe Sessions,Read Stephen M. Deusner's review of the album.,https://pitchfork.com/reviews/albums/sturgill-simpson-cuttin-grass-vol-1-the-butcher-shoppe-sessions/,2020-10-24T05:00:00Z,neutral,0.031633303
Beyond Cyberpunk: Towards a Solarpunk Future,"We sleepwalked into a Cyberpunk dystopia. But a Solarpunk future is waiting for all of us, we just need to wake up and build it.",https://thedorkweb.substack.com/p/towards-a-solarpunk-future,2020-10-24T17:46:08Z,neutral,0.15276448
Can the stain of forced and child labour be removed from cotton?,Ensuring that cotton clothing comes from ethical producers is more difficult than it seems,https://www.economist.com/international/2020/10/25/can-the-stain-of-forced-and-child-labour-be-removed-from-cotton,2020-10-25T00:00:00Z,neutral,-0.076858886
"मुस्लिम पोलीस उपनिरीक्षकाने दाढी काढली, निलंबन मागे","india newsगुन्हेगारांच्या चकमकी, हाथरस प्रकरण आणि महिल्यांवरील अत्याचारांच्या घटनांमुळे युपी पोलीस सध्या चर्चेत आहेत. एका मुस्लिम पोलिसाने दाढी ठेवल्यावरून त्याला निलंबित करण्यात आलं होतं. यामुळे युपी पोलीस पुन्हा चर्चेत आले होते.",https://maharashtratimes.com/india-news/police-sub-inspector-cut-his-beard-baghpat-sp-reinstates-uttar-pradesh/articleshow/78848014.cms,2020-10-24T14:35:08Z,neutral,0.035203308
Shashi Tharoor-led parliamentary panel to discuss India's 5G readiness with telcos on Oct 27,"The panel, headed by Congress MP Shashi Tharoor, has convened a meeting on October 27 with top telecom companies to examine India’s 5G preparedness, where senior officials of the Department of Telecommunications (DoT) and sector regulator will also be present.",https://economictimes.indiatimes.com/industry/telecom/telecom-news/shashi-tharoor-led-parliamentary-panel-to-discuss-indias-5g-readiness-with-telcos-on-oct-27/articleshow/78840212.cms,2020-10-24T04:28:38Z,neutral,0.09882
3 Surprising Advantages Of A Remote-First Workforce,"Recognizing that Covid-19 has opened up our eyes to the fact that remote working works en masse, and also recognizing that the pandemic won't last forever, what advantages could there be to transitioning to a policy that assumes the workforce will all be remo…",https://www.forbes.com/sites/lindsaykohler/2020/10/24/3-surprising-advantages-of-a-remote-first-workforce/,2020-10-24T09:43:49Z,neutral,0.4344079
