title,description,url,publishedAt,prediction,sentiment_score
Democrats in U.S. drilling states push back against Biden oil remarks - Reuters India,"Democratic candidates in oil drilling states were quick to distance themselves on Friday from comments by their party's presidential candidate, Joe Biden, that indicated he would move the United States away from a reliance on oil.",https://in.reuters.com/article/us-usa-election-drilling-idINKBN2782SI,2020-10-23T21:28:00Z,negative,-0.8987119
Democrats in U.S. drilling states push back against Biden oil remarks - Reuters UK,"Democratic candidates in oil drilling states were quick to distance themselves on Friday from comments by their party's presidential candidate, Joe Biden, that indicated he would move the United States away from a reliance on oil.",https://uk.reuters.com/article/usa-election-drilling-idUKL1N2HE1DC,2020-10-23T21:22:00Z,negative,-0.9023535
China to set five-year plan for steering economy through choppy waters - Reuters India,"China's top leaders will chart the country's economic course for 2021-2025 at a key meeting starting on Monday, seeking to balance growth and reforms to avoid stagnation amid an uncertain global outlook and deepening tensions with the United States.",https://in.reuters.com/article/us-china-economy-plenum-idINKBN2780Q5,2020-10-23T06:38:00Z,neutral,0.4543765
China to set five-year plan for steering economy through choppy waters - Reuters India,"China's top leaders will chart the country's economic course for 2021-2025 at a key meeting starting on Monday, seeking to balance growth and reforms to avoid stagnation amid an uncertain global outlook and deepening tensions with the United States.",https://in.reuters.com/article/china-economy-plenum-idINKBN2780RF,2020-10-23T06:52:00Z,neutral,0.4543765
Reliance Power hits 20% upper circuit limit as profit doubles in Q2,"The Anil Ambani-led company said its second quarter profit stood at Rs 105.67 crore compared with Rs 45.06 crore in the corresponding quarter last year. Total income increased to Rs 2,626.49 crore in the July-September quarter from Rs 2,239.10 crore in the sa…",https://economictimes.indiatimes.com/markets/stocks/news/reliance-power-hits-20-upper-circuit-limit-as-profit-doubles-in-q2/articleshow/78823066.cms,2020-10-23T06:21:50Z,positive,0.8209157
"Biden win would bring relief but few fixes, says Merkel ally - Reuters UK","A sigh of relief would go around the world if Democratic challenger Joe Biden wins the U.S. presidency but Berlin would still face many of the same policy problems with Washington, Germany's coordinator for transatlantic ties said on Friday.",https://uk.reuters.com/article/uk-usa-election-germany-idUKKBN2782CZ,2020-10-23T16:53:57Z,negative,-0.84207696
Trump’s Climate Denial Is a Rapidly Losing Battle—Even With Fossil Fuel Workers,The argument the president made at the final presidential debate is not nearly as popular as he thinks.,https://slate.com/news-and-politics/2020/10/trump-climate-change-debate-economy-environment-false-choice.html,2020-10-23T20:10:02Z,negative,-0.84309167
Trump-Biden clash over climate change adds to cloud over oil stocks - Reuters UK,"U.S. Democratic presidential challenger Joe Biden's clean energy plans put the spotlight on oil companies and stocks during Thursday's final debate with President Donald Trump, even though crude oil futures fell very marginally after the statements.",https://uk.reuters.com/article/us-usa-election-debate-climate-change-idUKKBN2780HW,2020-10-23T06:29:55Z,negative,-0.6125375
India's refinery processing limps to six-month peak - Reuters India,"Crude oil processed by Indian refiners hit the highest in six months in September, in another sign that demand for fuel is recovering from the blow to economic activity and transportation from coronavirus restrictions.",https://in.reuters.com/article/india-refinery-output-idINKBN2782E0,2020-10-23T17:03:00Z,positive,0.6212559
"Stocks in the news | Nestle India, TCS, Bharti Infratel, Hexaware Technologies, Tech Mahindra, Welspun","Pricol, Crompton Greaves Consumer Electricals, Duroply Industries, Foseco India, HDFC Asset Management Company, Gokaldas Exports, Cadila Healthcare, Munjal Auto Industries, Alembic Pharma, L&T Finance Holdings, Music Broadcast, Vishal Fabrics, Coforge, 3i Inf…",https://www.moneycontrol.com/news/photos/business/stocks/stocks-in-the-news/photos-nestle-india-tcs-bharti-infratel-hexaware-technologies-tech-mahindra-welspun-6000831.html,2020-10-23T02:27:26Z,neutral,-0.009649161
"First Horizon Bank migrated customers onto NCR's D3 platform, hosted by Amazon Web Services","Summary List PlacementThe bank has migrated its retail clients to NCR's D3 digital platform, which is hosted by Amazon Web Services and managed by the financial services tech provider. First Horizon said that it made the change in order to provide customers w…",https://www.businessinsider.com/first-horizon-bank-integrated-ncr-d3-technology-2020-10,2020-10-23T13:43:00Z,positive,0.5891108
"JioCricket App Launched for JioPhone With Live Updates, Rewards Up to Rs 50,000 - News18","<ol><li>JioCricket App Launched for JioPhone With Live Updates, Rewards Up to Rs 50,000  News18
</li><li>Jio Phone Users Get JioCricket App to Receive Latest Cricket Match Updates  Gadgets 360
</li><li>Reliance Jio Unveils New JioCricket App on JioPhone  Te…",https://www.news18.com/news/tech/jiocricket-app-launched-for-jiophone-with-live-updates-rewards-up-to-rs-50000-2998208.html,2020-10-23T08:41:43Z,neutral,0.27909198
"Flipkart To Buy 8% Stake In Aditya Birla's Fashion Unit For Rs 1,500 Crore","The investment comes at a time when Amazon.com Inc, billionaire Mukesh Ambani-led Reliance Industries and Flipkart are in a race to gain market share in India's fast-growing online market for food and groceries.",https://www.ndtv.com/business/flipkart-to-buy-8-stake-in-aditya-birlas-fashion-unit-for-rs-1-500-crore-2314544,2020-10-23T06:10:39Z,positive,0.84289324
"Sensex and Nifty rise as financials gain, blue-chip earnings in focus","Indian shares rose on Friday, driven by gains in banks and conglomerate Reliance Industries, with investors focused on U.S. stimulus talks and earnings reports from domestic blue-chip companies due later in the day. The NSE Nifty 50 index rose 0.5% to 11,953.…",https://finance.yahoo.com/news/sensex-nifty-rise-financials-gain-041124999.html,2020-10-23T04:11:24Z,positive,0.83923686
Borat can't save us from Trump – but he may be the way forward for film,"Sacha Baron Cohen’s sequel has passed up the chance to help cinemas in their hour of need. But its topical, social media-friendly blueprint points to the industry’s futureSacha Baron Cohen’s aim in releasing his Borat sequel less than a fortnight before the U…",https://amp.theguardian.comfilm/2020/oct/23/borat-democracy-cinema-sacha-baron-cohen,2020-10-23T15:25:03Z,neutral,0.09372234
20 Ways 2020 Changed How We Use Technology Forever - The Wall Street Journal,Our reliance on technology while isolated at home these past months—whether Zooming into weddings or FaceTiming with doctors—has permanently altered our relationship to gadgets.,https://www.wsj.com/articles/20-ways-2020-changed-how-we-use-technology-forever-11603479962,2020-10-23T19:06:00Z,neutral,-0.026955754
COVID-19 anxiety linked to body image issues,"A new study has found that anxiety and stress directly linked to COVID-19 could be causing a number of body image issues. The research, which involved 506 UK adults, found that worries linked to COVID-19 were associated with body dissatisfaction and a desire …",https://www.sciencedaily.com/releases/2020/10/201022201407.htm,2020-10-23T00:14:07Z,negative,-0.61817473
U.S. says no justification for 'concentration camps' in China,"The deputy White House national security adviser on Friday denounced China's treatment of Uighur Muslims, saying there was no justification for the country maintaining ""concentration camps"" within its borders. Matt Pottinger, who has been a leading figure in …",https://news.yahoo.com/u-says-no-justification-uighur-130217532.html,2020-10-23T13:02:17Z,negative,-0.6339549
"To Twins Isha And Akash, Birthday Wishes From Tina Ambani",Isha and Akash Ambani have received a special birthday message from their aunt Tina Ambani.,https://www.ndtv.com/offbeat/loads-of-love-to-isha-and-akash-ambani-on-their-birthday-from-aunt-tina-ambani-2314528,2020-10-23T05:47:15Z,neutral,0.44042233
'Nothing was unethical': Joe Biden defends Hunter Biden under pressure from Trump in debate,"Joe Biden sought to fend off questions about his son, Hunter Biden, and potential conflicts of interest overseas during the last presidential debate.",https://www.usatoday.com/story/news/politics/elections/2020/10/22/presidential-debate-biden-trump-clash-hunter-biden-emails/3717412001/,2020-10-23T02:13:46Z,negative,-0.7484876
China to set five-year plan for steering economy through choppy waters,"China's top leaders will chart the country's economic course for 2021-2025 at a key meeting starting on Monday, seeking to balance growth and reforms to avoid stagnation amid an uncertain global outlook and deepening tensions with the United States. President…",https://finance.yahoo.com/news/china-set-five-plan-steering-065233380.html,2020-10-23T06:52:33Z,neutral,0.42351514
"JioCricket now available on JioPhone, will help users follow cricket closely","JioCricket is now available for JioPhone users in India. The app allows users to access live scores, match updates, cricket news and videos.",https://indianexpress.com/article/technology/social/jiocricket-now-available-on-jiophone-6853071/,2020-10-23T11:51:03Z,neutral,0.07534501
"IPL 2020, CSK vs MI Live Cricket Streaming: How to watch IPL online on Disney+ Hotstar, AirtelTV, JioTV","IPL 2020, CSK vs MI Live Cricket Score Streaming Online on Disney Plus Hotstar, JIO TV, Airtel TV: Here's how you can watch CSK vs MI match live today on Disney+ Hotstar, JioTV",https://indianexpress.com/article/technology/techook/ipl-2020-csk-vs-mi-live-streaming-online-6853098/,2020-10-23T12:29:18Z,neutral,0.0010476448
IRS Announces A Second Settlement Initiative For Abusive Microcaptive Tax Shelters But With Much Stricter Compliance Requirements Requiring Independent Counsel,IR-2020-241 sets out new and harsher terms for taxpayers desiring to settle their microcaptive in audit.,https://www.forbes.com/sites/jayadkisson/2020/10/22/irs-announces-a-second-settlement-initiative-for-abusive-microcaptive-tax-shelters-but-with-much-stricter-compliance-requirements-requiring-independent-counsel/,2020-10-23T03:38:47Z,neutral,0.16742378
Latest Sign of Venezuela’s Oil Collapse Is 84% Surge in Stockpiles,(Bloomberg) -- Venezuelan crude inventories have surged 84% over the last three weeks as the threat of U.S. sanctions ward away buyers of the nation’s most important commodity. That raises the risk that state-run PDVSA will have to start shutting in productio…,https://finance.yahoo.com/news/latest-sign-venezuela-oil-collapse-185419247.html,2020-10-23T18:54:19Z,negative,-0.6651534
No September green shoots for oil and gas production,"Natural gas, petroleum products witness sharpest decline",https://www.thehindu.com/business/no-september-green-shoots-for-oil-and-gas-production/article32932644.ece,2020-10-23T17:02:54Z,neutral,-0.28769052
Worldwide Polyester Fibers Industry to 2027 - Impact of COVID-19 on the Market,"The ""Polyester Fibers - Global Market Trajectory & Analytics"" report has been added to ResearchAndMarkets.com's offering.",https://news.yahoo.com/worldwide-polyester-fibers-industry-2027-193000561.html,2020-10-23T19:30:00Z,neutral,0.04462192
"With new features on the block, WhatsApp Business will begin charging for some services","Facebook is making three new additions to WhatsApp for Business, and will begin charging users of WhatsApp for Business for some features.",https://www.medianama.com/2020/10/223-whatsapp-business-charges-new-features/,2020-10-23T08:20:07Z,neutral,0.26208246
"Sensex jumps over 200 points in early trade; Nifty tops 11,950-mark","The 30-share BSE index was trading 228.56 points or 0.56 per cent higher at 40,787.05, and the broader NSE Nifty rose 70.70 points or 0.59 per cent to 11,967.15.",https://indianexpress.com/article/business/market/makets-live-sensex-nifty-bse-nse-stocks-shares-news-updates-6850649/,2020-10-23T04:32:40Z,positive,0.59748197
#39;Cherry pick from these 5 sectors for multibagger returns; see exemplary earnings growth in 1HFY22#39;,Market is closely watching these numbers to expand multiple of earnings for 2nd half of the financial year.,https://www.moneycontrol.com/news/business/markets/cherry-pick-from-these-5-sectors-for-multibagger-returns-see-exemplary-earnings-growth-in-1hfy22-6003511.html,2020-10-23T07:00:40Z,positive,0.65063316
"Aditya Birla Fashion Surges On Rs 1,500 Crore Investment From Flipkart","Aditya Birla Fashion manufactures popular clothing brands like Allen Solly, Peter England, Louis Philippe and VanHeusen.",https://www.ndtv.com/business/aditya-birla-fashion-share-price-news-aditya-birla-fashion-and-retail-surges-on-rs-1-500-crore-investment-from-flipkart-2314564,2020-10-23T06:40:43Z,positive,0.85142595
