title,description,url,publishedAt,prediction,sentiment_score
"Even without the Future Group deal, Ambani is miles ahead of Bezos in India","""Reliance has more than 30 million square feet of retail area, about 12,000 stores and partnerships with Google and Facebook for a massive digital, social and e-commerce foray. No one can match this reach.""",https://qz.com/india/1914147/future-group-aside-bezos-will-struggle-to-beat-ambani-in-india/,2020-10-27T06:01:29Z,positive,0.7078247
Fake news spread on WhatsApp to Indian Americans plays stealth role in U.S. election - Reuters Canada,New Jersey tech entrepreneur Arun Bantval is U.S. presidential candidate Joe Biden's top fake-news watchdog on messaging service WhatsApp about the Democrat and his Indian American running mate Kamala Harris.,https://ca.reuters.com/article/ctech-us-usa-election-whatsapp-idCAKBN27C1AE-OCATC,2020-10-27T10:15:00Z,negative,-0.44227517
Fake news spread on WhatsApp to Indian Americans plays stealth role in U.S. election - Reuters UK,New Jersey tech entrepreneur Arun Bantval is U.S. presidential candidate Joe Biden's top fake-news watchdog on messaging service WhatsApp about the Democrat and his Indian American running mate Kamala Harris.,https://uk.reuters.com/article/us-usa-election-whatsapp-idUKKBN27C1AE,2020-10-27T10:13:00Z,neutral,-0.43950096
Future Retail sees liquidation if Reliance deal fails - Mint,"<ol><li>Future Retail sees liquidation if Reliance deal fails  Mint
</li><li>Jeff Bezos squares up to Mukesh Ambani in India ecommerce battle  Financial Times
</li><li>""Intend to Enforce Rights"": Reliance As Amazon Wins Order To Stall Deal  NDTV Profit
</l…",https://www.livemint.com/companies/news/in-fight-with-amazon-future-retail-sees-liquidation-if-reliance-deal-fails-11603773367905.html,2020-10-27T05:12:17Z,negative,-0.7754791
La batalla de Jeff Bezos contra Mukesh Ambani por el comercio electrónico en India,"El consejero delegado de Amazon, Jeff Bezos, y el fundador de Reliance Industries, Mukesh Ambani, dos de los hombres más ricos del mundo, están librando una batalla por el...",https://www.expansion.com/empresas/tecnologia/2020/10/27/5f97392c468aebd9338b4646.html,2020-10-27T00:46:28Z,neutral,-0.0005951412
与亚马逊争执 印度未来零售公司或被清算,"据报道，印度未来零售有限公司（FRL, Future Retail Ltd）在对亚马逊破坏交易进行反驳的同时对新加坡仲裁表示，如果其出售资产给信实工业公司(Reliance Industries)的交易失败，该集团将被清算。
亚马逊周日赢得了新加坡仲裁员的一项禁令，以终止FRL将资产出售给信实工业的交易。亚马逊称FRL违反了去年与亚马逊达成的另一项交易中规定的某些合同条款。
争议围绕FRL在8月份决定以33.8亿美元（包括债务）将其零售、批发、物流和其他一些业务出售给信实工业。
亚马逊辩称，该公司与FRL部门的一…",http://www.techweb.com.cn/cloud/2020-10-27/2808389.shtml,2020-10-27T01:36:42Z,neutral,-0.19981512
"Sensex drops over 100 points in early trade; Nifty below 11,750-mark","After opening with mild gains, the 30-share BSE index made a U-turn and fell 123.22 points or 0.31 per cent to 40,022.28. Similarly, the broader NSE Nifty slipped 29.65 points or 0.25 per cent to 11,738.10.",https://indianexpress.com/article/business/market/bse-nse-sensex-nifty-stocks-shares-markets-live-updates-global-cues-6894363/,2020-10-27T04:31:31Z,negative,-0.9591512
Bank of America’s restaurant analyst told us the 7 stocks that will thrive as frigid winter weather rocks the industry — and broke down the factors that could hurt certain popular destinations,"Summary List Placement

The landscape of the restaurant industry — and perhaps therefore your neighborhood sidewalks — has changed dramatically in 2020.
Indoor dining options have either been completely eliminated or reduced around the country amid the COVID-…",https://www.businessinsider.com/stock-picks-to-buy-7-restaurant-stocks-best-positioned-cold-2020-10,2020-10-27T15:15:00Z,neutral,-0.035124373
与亚马逊争执，印度未来零售公司或被清算,"据报道，印度未来零售有限公司（FRL, Future Retail Ltd）在对亚马逊破坏交易进行反驳的同时对新加坡仲裁表示，如果其出售资产给信实工业公司 (Reliance Industries)的交易失败，该集团将被清算。亚马逊周日赢得了新加坡仲裁员的一项禁令，以终止 FRL 将资产出售给信实工业的交易。亚马逊称 FRL 违反了去年与亚马逊达成的另一项交易中规定的某些合同条款。争议围绕 FRL 在 8 月份决定以 33.8 亿美元（包括债务）将其零售、批发、物流和其他一些业务出售给信实工业。亚马逊辩称，该公司…",https://www.ithome.com/0/515/861.htm,2020-10-27T00:50:50Z,neutral,0.009645745
"Four days after House hearing, Facebook’s Ankhi Das quits","Das, in a statement to her team members, said she had joined Facebook when it was a “small unlisted start-up” guided by a mission to connect people in India.",https://indianexpress.com/article/business/companies/four-days-after-house-hearing-facebooks-ankhi-das-quits-6906196/,2020-10-27T23:24:00Z,negative,-0.74388427
Institutions of Eminence | Process to be mapped with world university rankings: Education Minister,Ramesh Pokhriyal made the comments at a review meeting of the IOEs chaired by him along with Minister of State for Education Sanjay Dhotre,https://www.thehindu.com/news/national/institutions-of-eminence-process-to-be-mapped-with-world-university-rankings-education-minister/article32950728.ece,2020-10-27T16:53:51Z,neutral,0.07484882
Trump sanctions could give Biden a bargaining chip in deal talks with Iran - Reuters UK,"The Trump administration’s imposition of new sanctions on Iran may have been intended to forestall a new nuclear deal with Tehran if Joe Biden is elected president, but it could backfire instead by strengthening Biden's hand at the bargaining table.",https://www.reuters.com/article/iran-nuclear-usa-oil-idUKL1N2HI2EP,2020-10-27T20:58:00Z,positive,0.68371636
Analysis: Trump sanctions could give Biden a bargaining chip in deal talks with Iran - Reuters India,"The Trump administration’s imposition of new sanctions on Iran may have been intended to forestall a new nuclear deal with Tehran if Joe Biden is elected president, but it could backfire instead by strengthening Biden's hand at the bargaining table.",https://www.reuters.com/article/iran-nuclear-usa-oil-idINL1N2HI39F,2020-10-27T21:50:00Z,positive,0.7688879
