title,description,url,publishedAt,prediction,sentiment_score
Hamleys tips kissing pups and Lego Super Mario as Christmas hits,"Retailer hopes animatronic dogs and a tie-in with video game plumber will entice festive spendersA Super Mario-themed Lego set and “loveable” animatronic pets are predicted to be Christmas bestsellers at the retailer Hamleys, as toymakers try to please both c…",https://amp.theguardian.combusiness/2020/oct/16/hamleys-tips-kissing-pups-and-lego-super-mario-as-christmas-hits,2020-10-16T05:00:02Z,positive,0.60430413
"Shares of Big Hit, which manages K-pop group BTS, lose more than a fifth - Reuters","Shares in Big Hit Entertainment <352820.KS>, the management agency of South Korean K-pop group BTS, fell as much as 22% on Friday, extending losses from its debut the previous day as prices eased after pre-listing hype, analysts said.",https://www.reuters.com/article/bts-big-hit-stocks-idUSKBN2710PK,2020-10-16T06:00:00Z,negative,-0.96459687
BTS manager Big Hit takes a beating as stock loses more than a fifth - Reuters,"Big Hit Entertainment Co Ltd <352820.KS>, the management agency of South Korean K-pop group BTS, saw its stock fall as much as 23% on Friday, extending losses from its debut the previous day as pricing eased after pre-listing hype.",https://www.reuters.com/article/us-bts-big-hit-stocks-idUSKBN2711OG,2020-10-16T11:40:00Z,negative,-0.9696182
Govt. mandate on using BSNL not enough: unions,The order on using BSNL’s services does not include its mobile networks,https://www.thehindu.com/news/national/kerala/govt-mandate-on-using-bsnl-not-enough-unions/article32873523.ece,2020-10-16T12:00:33Z,neutral,-0.0007114522
"With eye on China, Japan's Suga seeks tighter ties with Vietnam, Indonesia - Reuters Africa","Japan's new leader will aim to beef up security ties when he visits Vietnam and Indonesia next week amid concerns about Beijing's growing assertiveness, but is likely to steer clear of the harsh anti-China rhetoric used by U.S. counterparts.",https://www.reuters.com/article/us-japan-southeastasia-idUSKBN27106H,2020-10-16T02:06:00Z,positive,0.00054094195
"With eye on China, Japan's Suga seeks tighter ties with Vietnam, Indonesia - Reuters India","Japan's new leader will aim to beef up security ties when he visits Vietnam and Indonesia next week amid concerns about Beijing's growing assertiveness, but is likely to steer clear of the harsh anti-China rhetoric used by U.S. counterparts.",https://www.reuters.com/article/japan-southeastasia-idUSKBN27109N,2020-10-16T02:29:00Z,positive,0.00054094195
How a Historic Book of Textiles Inspired a Forward-Looking Garment Factory,"Shivam Punjya founded an ethical factory in Gujarat, celebrating the craftsmanship of India.",https://www.entrepreneur.com/article/356988,2020-10-16T12:55:00Z,neutral,0.25386435
Federal judge accuses Trump administration lawyers of 'straight up dishonesty' in case over COVID-19 outbreak among detained immigrants,"Summary List Placement

A US federal court harshly rebuked Trump administration lawyers on Thursday, accusing them of ""straight up dishonesty"" in a blistering opinion that orders the US government to release — or deport — hundreds of detained immigrants to st…",https://www.businessinsider.com/judge-accuses-trump-administration-lawyers-of-straight-up-dishonesty-2020-10,2020-10-16T02:09:03Z,negative,-0.9065227
Forbes Liste 2020: Das sind die reichsten Menschen der Welt,"Auch in diesem Jahr kürt das Forbes-Magazin die reichsten Menschen. Wer es nach dem Update im Oktober wieder in die Top Ten geschafft hat und wer die Spitzenplätze belegt, erfahren Sie hier.",https://www.wiwo.de/erfolg/trends/forbes-liste-2020-das-sind-die-reichsten-menschen-der-welt/26281100.html,2020-10-16T14:26:01Z,neutral,-0.00852472
Forbes Liste 2020: Die sind die reichsten Menschen der Welt,"Auch in diesem Jahr kürt das Forbes-Magazin die reichsten Menschen. Wer es nach dem Update im Oktober wieder in die Top Ten geschafft hat und wer die Spitzenplätze belegt, erfahren Sie hier.",https://www.wiwo.de/erfolg/trends/forbes-liste-2020-die-sind-die-reichsten-menschen-der-welt/26281100.html,2020-10-16T14:26:01Z,neutral,-0.008016732
'Deal with the disaster': the girl from Bougainville who grew up to take on a mining giant,"Panguna mine is often cast as the economic key to Bougainville’s potential independence, but young MP Theonila Matbob says her people, and their land, must come firstFor all of Theonila Roka Matbob’s three decades, the scar on her land that was once the world…",https://amp.theguardian.comworld/2020/oct/17/deal-with-the-disaster-the-girl-from-bougainville-who-grew-up-to-take-on-a-mining-giant,2020-10-16T19:00:06Z,neutral,-0.35756406
BTS' Label Big Hit Entertainment Doubles Stock Price Before Seeing 63% Plummet In Second Day of Trading,"Last month, Big Hit Entertainment — the label behind K-POP sensation BTS — announced its plans for the biggest initial public offering in South Korea over the past three years. Trading for the company's shares commenced yesterday, which saw its stock price mo…",https://hypebeast.com/2020/10/big-hit-entertainment-bts-ipo-stock-price-double-and-plummet-info,2020-10-16T07:51:57Z,neutral,0.36772338
Photon-directed multiplexed enzymatic DNA synthesis for molecular digital data storage,Writing data in DNA is still a bottleneck due to the reliance on chemical synthesis methods. Here the authors report multiplexed enzymatic DNA synthesis using maskless photolithography.,https://www.nature.com/articles/s41467-020-18681-5?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+ncomms%2Frss%2Fcurrent+%28Nature+Communications+-+current%29,2020-10-16T00:00:00Z,neutral,-0.055535313
