title,description,url,publishedAt,prediction,sentiment_score
Colts Report False Coronavirus Positives and Patriots Call Off Practice,"Indianapolis announced four positives, then said that re-testing produced different results. Both teams plan to play Sunday.",https://www.nytimes.com/2020/10/16/sports/football/patriots-colts-coronavirus-nfl.html,2020-10-18T14:20:56Z,neutral,-0.19480743
"Jio planning to sell 5G smartphones for Rs 2,500-3,000 apiece: Company official - ETTelecom.com","<ol><li>Jio planning to sell 5G smartphones for Rs 2,500-3,000 apiece: Company official  ETTelecom.com
</li><li>Reliance Jio planning to sell 5G smartphones for Rs 2,500-3,000 apiece: Company official  Moneycontrol
</li><li>Reliance Jio planning to sell 5G …",https://telecom.economictimes.indiatimes.com/news/jio-planning-to-sell-5g-smartphones-for-rs-2500-3000-apiece-company-official/78731408,2020-10-18T10:03:22Z,neutral,0.036669664
"Jio planning to sell 5G smartphones for Rs 2,500-3,000 a piece: Company official - Hindustan Times","<ol><li>Jio planning to sell 5G smartphones for Rs 2,500-3,000 a piece: Company official  Hindustan Times
</li><li>Reliance Jio Planning To Sell 5G Smartphones For ₹2500-3000, Will Target 30 Crore Indians  Swarajya
</li><li>Jio planning to sell 5G smartphon…",https://www.hindustantimes.com/business-news/jio-planning-to-sell-5g-smartphones-for-rs-2-500-3-000-a-piece-company-official/story-aAkizJO9iq1em5Z2HaZTeI.html,2020-10-18T15:02:53Z,neutral,0.10456048
"L’homme le plus puissant d’Asie, Mukesh Ambani, entre flair et connivence","L’Indien, devenu cet été l’homme le plus riche du continent, prépare sa succession, en impliquant ses trois enfants dans le développement numérique de Reliance Industries.",https://www.lemonde.fr/economie/article/2020/10/18/l-homme-le-plus-puissant-d-asie-mukesh-ambani-entre-flair-et-connivence_6056500_3234.html,2020-10-18T16:00:12Z,neutral,-0.0056629404
"Active users' tally: Reliance Jio gains 2.5 million subscribers in July as Airtel, VIL slip - Moneycontrol","<ol><li>Active users' tally: Reliance Jio gains 2.5 million subscribers in July as Airtel, VIL slip  Moneycontrol
</li><li>Active users’ tally: Jio gains 2.5 mn subscribers in July as Airtel, VIL slip  Financial Express
</li><li>Active users tally: Jio gain…",https://www.moneycontrol.com/news/business/active-users-tally-reliance-jio-gains-2-5-million-subscribers-in-july-as-airtel-vil-slip-5977381.html,2020-10-18T06:21:00Z,positive,0.8400067
Amy Coney Barrett’s Belief in Originalism: Conservative or Radical?,Readers are critical of the Supreme Court nominee’s reliance on the original text of the Constitution.,https://www.nytimes.com/2020/10/18/opinion/letters/amy-coney-barrett-originalism.html,2020-10-18T16:00:06Z,negative,-0.7212778
"L’Inde, nouveau terrain de bataille des GAFA","Les patrons des géants du Net américains, Google, Apple, Facebook et Amazon, investissent des sommes colossales dans les entreprises high-tech indiennes, le plus gros marché du monde hors de Chine. Mais cette conquête ne va pas toujours de soi.",https://www.lemonde.fr/economie/article/2020/10/18/l-inde-nouveau-terrain-de-bataille-des-gafa_6056501_3234.html,2020-10-18T16:00:13Z,neutral,0.0009301752
"Active users' tally: Jio gains 2.5 million subscribers in July as Airtel, Vodafone Idea slip - ETTelecom.com","<ol><li>Active users' tally: Jio gains 2.5 million subscribers in July as Airtel, Vodafone Idea slip  ETTelecom.com
</li><li>No call yet: Vodafone Idea in a bind as Jio, Bharti delay tariff hikes  The Financial Express
</li><li>Active users tally: Jio gains…",https://telecom.economictimes.indiatimes.com/news/active-users-tally-jio-gains-2-5-million-subscribers-in-july-as-airtel-vodafone-idea-slip/78729674,2020-10-18T06:39:19Z,positive,0.7663201
"Reliance Jio plans to sells 5G smartphones at Rs 2,500-3,000","At present, 5G smartphones are available in India in the price range starting from Rs 27,000; Jio will partner with Google to build an Android-based smartphone operating system",https://www.businesstoday.in/sectors/telecom/reliance-jio-plans-to-sells-5g-smartphones-at-rs-2500-3000/story/419295.html,2020-10-18T12:41:06Z,neutral,0.24696784
"Jio planning to sell 5G smartphones at Rs 2,500-Rs 3,000 apiece: Official",The company will target 200-300 million mobile phone users who use 2G connection at present,https://www.business-standard.com/article/companies/io-planning-to-sell-5g-smartphones-at-rs-2-500-rs-3-000-apiece-official-120101800741_1.html,2020-10-18T15:00:25Z,neutral,0.06465508
