title,description,url,publishedAt,prediction,sentiment_score
"Morning News Call - India, October 28 - Reuters India","To access a PDF version of this newsletter, please click here https://share.refinitiv.com/assets/newsletters/Indiamorning/MNC_IN_10282020.pdf If you would like to receive this newsletter via email, please register at: https://solutions.refinitiv.com/MNCIndiaS…",https://in.reuters.com/article/india-morningcall-idINL4N2HJ0YY,2020-10-28T03:25:00Z,neutral,-0.0074207857
Tata Group to buy majority stake in BigBasket for about $1 billion: Economic Times - Reuters UK,"Indian online grocery startup BigBasket is in advanced talks to sell a majority stake for about $1 billion to salt-to-software conglomerate Tata Group, the Economic Times reported https://economictimes.indiatimes.com/tech/technology/bigbasket-in-talks-to-sell…",https://uk.reuters.com/article/us-tata-group-bigbasket-india-idUKKBN27D0EO,2020-10-28T04:49:00Z,neutral,0.13216631
Tata Group to buy majority stake in BigBasket for about $1 billion: Economic Times - Reuters.com,Tata Group to buy majority stake in BigBasket for about $1 billion: Economic Times  Reuters.com,https://www.reuters.com/article/us-tata-group-bigbasket-india-idUSKBN27D0EO,2020-10-28T04:46:00Z,neutral,0.023217894
Tata Group to buy majority stake in BigBasket for about $1 billion: Economic Times - Reuters India,"Indian online grocery startup BigBasket is in advanced talks to sell a majority stake for about $1 billion to salt-to-software conglomerate Tata Group, the Economic Times reported https://economictimes.indiatimes.com/tech/technology/bigbasket-in-talks-to-sell…",https://in.reuters.com/article/us-tata-group-bigbasket-india-idINKBN27D0EO,2020-10-28T04:45:00Z,neutral,0.13216631
China stainless steel futures jump on concerns over Philippine nickel supply - Reuters India,"Chinese stainless steel futures rose on Wednesday after the Philippines' top producer and exporter of nickel ore, Nickel Asia Corp, suspended operations at one of its four mines due to an outbreak of the coronavirus.",https://www.reuters.com/article/asia-ironore-idINL4N2HJ148,2020-10-28T04:25:00Z,negative,-0.28026217
"Retailer Carrefour's third-quarter sales accelerate, keeps goals under overhaul plan - Reuters UK","Carrefour <CARR.PA>, Europe's largest retailer, delivered its strongest underlying sales growth for at least two decades in the third quarter, reflecting a better performance in its key markets of France, Spain and Brazil.",https://uk.reuters.com/article/us-carrefour-results-idUKKBN27D0NY,2020-10-28T06:39:00Z,positive,0.8482475
South Korea's Moon targets carbon neutrality by 2050 - Reuters India,"President Moon Jae-in of South Korea, one of the world's most fossil-fuel reliant economies, said on Wednesday the country will go carbon neutral by 2050.",https://in.reuters.com/article/us-southkora-environment-greenewdeal-idINKBN27D1DU,2020-10-28T10:25:00Z,neutral,0.16704635
South Korea's Moon targets carbon neutrality by 2050 - Reuters India,"President Moon Jae-in of South Korea, one of the world's most fossil-fuel reliant economies, said on Wednesday the country will go carbon neutral by 2050.",https://in.reuters.com/article/southkora-environment-greenewdeal-idINKBN27D1HM,2020-10-28T11:20:00Z,neutral,0.16704635
South Korea's Moon targets carbon neutrality by 2050 - Reuters UK,"President Moon Jae-in of South Korea, one of the world's most fossil-fuel reliant economies, said on Wednesday the country will go carbon neutral by 2050.",https://uk.reuters.com/article/uk-southkora-environment-greenewdeal-idUKKBN27D1EU,2020-10-28T10:29:00Z,neutral,0.19259545
Reliance Retail wil deal met Future Group afronden ondanks bezwaren van Amazon,"Reliance Retail schrijft in een verklaring op zondagavond dat de overname van Future Group voor US $ 3,4 miljard ""volledig afdwingbaar is onder de Indiase wet"".",https://www.dutchcowboys.nl/techinasia/reliance-retail-wil-deal-met-future-group-afronden-ondanks-bezwaren-van-amazon,2020-10-28T10:15:00Z,neutral,-0.008517314
Apple quietly working on its own search engine to reduce reliance on Google,"Google is under antitrust investigation right now, and that could possibly lead to problems for Apple's iPhone experience.",https://www.androidauthority.com/apple-search-google-1172574/,2020-10-28T15:30:37Z,negative,-0.88545614
SC to transfer to self and hear all HC cases challenging proceedings against personal guarantors,A bench led by Justice L Nageshwara Rao made this decision while dealing with a plea filed by the Insolvency and Bankruptcy Board of India through advocate on record Vikas Mehta for transfer of all such cases to the top court.,https://economictimes.indiatimes.com/news/politics-and-nation/sc-to-transfer-to-self-and-hear-all-hc-cases-challenging-move/articleshow/78919686.cms,2020-10-28T18:31:04Z,neutral,0.15030964
Apple Could Be Building Their Own Search Engine To Reduce Reliance On Google,"A recent report revealed that Google had paid Apple as much as $12 billion to remain the default search engine on Safari. That’s a lot of money that Apple makes from just Google alone, but it seems that Apple thinks that in the long-run, they might be better …",https://www.ubergizmo.com/2020/10/apple-building-own-search-engine/,2020-10-28T10:58:17Z,positive,0.5013082
Singapore International Arbitration Centre (SIAC),"Topics Covered: Important International institutions, agencies and fora, their structure, mandate. Singapore International Arbitration Centre (SIAC): Context: SIAC rules in Amazon’s favour, puts Future-Reliance deal on hold. This order came on a plea from glo…",https://www.insightsonindia.com/2020/10/28/singapore-international-arbitration-centre-siac/,2020-10-28T10:16:19Z,neutral,0.0037526041
"Acer unveils five new laptops in India starting at Rs 54,999",All five laptops will be available from 1st week of November at Acer e-stores while Reliance Digital would be a retail category launch partner.,https://indianexpress.com/article/technology/laptops/acer-swift-5-swift-3x-aspire-5-laptop-price-india-specifications-6907085/,2020-10-28T11:55:24Z,neutral,0.18850614
Clash of the titans — Amazon versus Reliance,"Unstoppable force seems to have met an immovable object at a Singapore tribunal last weekend. You bet. It’s rather rare that Reliance Industries’ deals get derailed. But, then, Amazon is no pushover e",https://www.thehindubusinessline.com/opinion/columns/the-cheat-sheet/clash-of-the-titans-amazon-versus-reliance/article32965564.ece,2020-10-28T15:45:25Z,neutral,0.05046829
Analysis: Trump sanctions could give Biden a bargaining chip in deal talks with Iran - Reuters India,Analysis: Trump sanctions could give Biden a bargaining chip in deal talks with Iran  Reuters India,https://in.reuters.com/article/iran-nuclear-usa-oil-analysis-idINKBN27D0AJ,2020-10-28T03:30:00Z,neutral,0.123766944
US elections: What’s at stake for India’s economy?,"Four more years of Trump could mean more hardship for Indian firms, but a Biden presidency may not be too different.",https://www.aljazeera.com/economy/2020/10/28/us-elections-whats-at-stake-for-indias-economy,2020-10-28T10:17:15Z,negative,-0.60526276
The 11 best TV shows to binge on Disney Plus - CNET,Searching for more great shows like The Mandalorian? Let's round up Disney's best gems.,https://www.cnet.com/news/the-11-best-tv-shows-to-binge-on-disney-plus/,2020-10-28T22:23:40Z,neutral,0.1867886
