title,description,url,publishedAt,prediction,sentiment_score
"Consultants' fees 'up to £6,250 a day' for work on Covid test system","Global firm BCG charged £10m over four months to deal with UK test and trace network, source says, as Tory reliance on private sector seen to grow<ul><li>Coronavirus – latest updates</li><li>See all our coronavirus coverage</li></ul>Management consultants are…",https://amp.theguardian.comworld/2020/oct/14/consultants-fees-up-to-6250-a-day-for-work-on-covid-test-system,2020-10-14T20:25:26Z,positive,0.20297843
Gov. Charlie Baker says he can’t support President Trump in the upcoming election - Boston.com,"<ol><li>Gov. Charlie Baker says he can’t support President Trump in the upcoming election  Boston.com
</li><li>Massachusetts' Republican governor 'cannot support Donald Trump for president'  The Week
</li><li>Gov. Baker warns of COVID-19 spike in Massachuse…",https://www.boston.com/news/politics/2020/10/14/gov-baker-wont-support-trump-in-election,2020-10-14T23:39:10Z,negative,-0.91275233
Reliance looking for piece of the smart electricity meter market: Report,Reliance Industries Limited (RIL) is reportedly planning to use its Jio business to offer services in smart meter market.,https://www.medianama.com/2020/10/223-reliance-industries-enter-smart-meter-market/,2020-10-14T12:11:07Z,neutral,0.1625872
"IPL 2020: How to Watch DC vs RR IPL today match on Hotstar, JioTV, Airtel TV?","IPL 2020 DC vs RR Live Cricket Match Score Streaming Online on Hotstar live cricket: Here's how you can watch today's IPL match between DC and RR live on your phone, PC, TV via Hotstar or JioTV",https://indianexpress.com/article/technology/techook/ipl-2020-dc-vs-rr-live-streaming-online-6724634/,2020-10-14T12:30:32Z,neutral,-0.003735412
"Governments are using the pandemic to crack down on digital rights, report finds","In their fight against the coronavirus, some governments are introducing digital surveillance and data collection tools that could pose a lasting threat to citizens' rights, according to a new report by research institute Freedom House.",https://www.cnn.com/2020/10/14/world/covid-19-internet-freedom-intl/index.html,2020-10-14T06:00:37Z,negative,-0.50667655
Turkish arms sales to Azerbaijan surged before Nagorno-Karabakh fighting - Reuters UK,"Turkey's military exports to its ally Azerbaijan have risen six-fold this year, with sales of drones and other military equipment rising to $77 million last month alone before fighting broke out over the Nagorno-Karabakh region, according to exports data.",https://in.reuters.com/article/uk-armenia-azerbaijan-turkey-arms-idUKKBN26Z22A,2020-10-14T14:00:08Z,positive,0.9060218
Turkish arms sales to Azerbaijan surged before Nagorno-Karabakh fighting - Reuters UK,"Turkey's military exports to its ally Azerbaijan have risen six-fold this year, with sales of drones and other military equipment rising to $77 million last month alone before fighting broke out over the Nagorno-Karabakh region, according to exports data.",https://uk.reuters.com/article/uk-armenia-azerbaijan-turkey-arms-idUKKBN26Z22A,2020-10-14T13:57:09Z,positive,0.9060218
"Future Group lost Rs 7,000 cr revenue in first 3-4 months of COVID-19 pandemic: Biyani - ETRetail.com","<ol><li>Future Group lost Rs 7,000 cr revenue in first 3-4 months of COVID-19 pandemic: Biyani  ETRetail.com
</li><li>Amazon can not challenge Future Group deal with Reliance as it does not involve Future Coupons  Times Now
</li><li>Biyanis very honest admi…",https://retail.economictimes.indiatimes.com/news/food-entertainment/grocery/future-group-lost-rs-7000-cr-revenue-in-first-3-4-months-of-covid-19-pandemic-biyani/78658556,2020-10-14T10:03:20Z,negative,-0.9486804
Reliance Jio Plans To Install Smart Electricity Meters For 25 Crore Indians Using Internet Of Things - Trak.in,Reliance Jio Plans To Install Smart Electricity Meters For 25 Crore Indians Using Internet Of ThingsReliance Industries Limited is planning on foraying into the smart electricity meter market. Read on to know more about RIL’s plans…What is the S,https://trak.in/tags/business/2020/10/14/reliance-jio-plans-to-install-smart-electricity-meters-for-25-crore-indians-using-internet-of-things/,2020-10-14T03:32:00Z,neutral,0.06206354
A Midas-listed VC is bullish about “payments highway”,"The startup that’s unifying the world’s payments systems, and the ecommerce fight between Amazon and Reliance Retail.",https://www.techinasia.com/midaslisted-vc-bullish-payments-highway?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+PennOlson+%28Tech+in+Asia%29,2020-10-14T11:28:52Z,neutral,0.2500748
"SAP BrandVoice: How To Expand The Promise Of Intelligent ERP With Agility, Not Disruption","Priorities are shifting so quickly that businesses need to ensure close-knit connection and communication with employees, customers, and vendors, which requires reliance on intelligent technology and automation.",https://www.forbes.com/sites/sap/2020/10/14/how-to-expand-the-promise-of-intelligent-erp-with-agility-not-disruption/,2020-10-14T13:18:43Z,neutral,0.16795096
RIL plans foray into smart electricity meter business - Mint,The firm is exploring to offer services such as meter data collection via Narrow Band-Internet of Things,https://www.livemint.com/companies/news/ril-plans-foray-into-smart-electricity-meter-business-11602641529726.html,2020-10-14T02:15:49Z,neutral,0.38557723
Countries turn to rapid antigen tests to contain second wave of COVID-19 - Reuters,"Countries straining to contain a second wave of COVID-19 are turning to faster, cheaper but less accurate tests to avoid the delays and shortages that have plagued efforts to diagnose and trace those infected quickly.",https://www.reuters.com/article/health-coronavirus-rapid-tests-idUSKBN26Z2C2,2020-10-14T15:32:00Z,positive,0.3117392
"As Coronavirus Persists, K-Town Adapts",Koreatown’s amazing vertical density and reliance on all-night parties puts the neighborhood’s restaurants in a uniquely precarious position.,http://www.grubstreet.com/2020/10/koreatown-nyc-adapts-to-covid-regulations.html,2020-10-14T14:03:10Z,positive,0.015958846
Dems' Reliance on Mail-In Ballots May Cost Them,"By convincing so many of their supporters to vote by mail, the Democrats may have created a problem that could plunge the nation into a post-Election Day tangle of challenges and lawsuits.",https://www.realclearpolitics.com/2020/10/14/dems_reliance_on_mail-in_ballots_may_cost_them_526297.html,2020-10-14T11:41:26Z,negative,-0.93647915
RFYC players to sign forISL clubs,"Nine players, who are set to graduate as the first batch from the Reliance Foundation Young Champs (RFYC) Academy in Navi Mumbai, are set to sign contracts with leading Indian Super League clubs.Aritr",https://www.thehindu.com/sport/football/rfyc-players-to-sign-forisl-clubs/article32856405.ece,2020-10-14T17:06:02Z,neutral,0.34962907
'I thought there was no other answer but to exit the business': Kishore Biyani - Mint,"<ol><li>'I thought there was no other answer but to exit the business': Kishore Biyani  Mint
</li><li>Biyanis very honest admission of why he had to sell Future Group to RIL  Business Standard
</li><li>Amazon can not challenge Future Group deal with Relianc…",https://www.livemint.com/companies/people/-i-thought-there-was-no-other-answer-but-to-exit-kishore-biyani-11602682357966.html,2020-10-14T13:44:35Z,neutral,0.11096387
Stakeholder Capitalism: The Resilient Foundation For Our Democracy,Stakeholder capitalism would have given America the resiliency it needed to adapt quickly to the pandemic.,https://www.forbes.com/sites/justcapital/2020/10/14/stakeholder-capitalism-the-resilient-foundation-for-our-democracy/,2020-10-14T13:00:00Z,positive,0.7075374
Bloomberg New Economy Forum Announces New Global Co-Hosts and Preliminary Speaker Line-up for 2020 Virtual Event,"The China Center for International Economic Exchanges (CCIEE), The International Institute for Strategic Studies (IISS), and Mandela Institute for Development Studies (MINDS) have been named as co-hosts for the 2020 Bloomberg New Economy Forum, to be held vir…",https://news.yahoo.com/bloomberg-economy-forum-announces-global-040100037.html,2020-10-14T04:01:00Z,neutral,0.081995785
"Future Group lost Rs 7,000 cr revenue in first 3-4 months of COVID-19 pandemic: Biyani","In August this year, billionaire Mukesh Ambani's Reliance Industries announced acquisition of retail and wholesale business and the logistics and warehousing business from the Future Group as going concerns on a slump sale basis for Rs 24,713 crore.",https://economictimes.indiatimes.com/industry/services/retail/future-group-lost-rs-7000-cr-revenue-in-first-3-4-months-of-covid-19-pandemic-biyani/articleshow/78658179.cms,2020-10-14T09:37:53Z,negative,-0.96124864
Worried About All The Extra Packaging From Your Online Shopping? TreeEra Brings You 5 Easy Ways To Reduce Your Carbon Footprint (and Do Your Part),"VANCOUVER, BC / ACCESSWIRE / October 13, 2020 / By mid-April, roughly a month after the World Health Organization had officially declared COVID19 a global pandemic, Amazon reportedly hired an additional 175,000 employees to help deliver on a surging demand of…",https://finance.yahoo.com/news/worried-extra-packaging-online-shopping-001000150.html,2020-10-14T00:10:00Z,positive,0.46049136
Governments use pandemic to crack down on online dissent...,"Governments use pandemic to crack down on online dissent...

 
 
 
 (Second column, 12th story, link)",https://www.barrons.com/articles/governments-use-pandemic-to-crack-down-on-online-dissent-watchdog-01602648313,2020-10-14T04:34:38Z,neutral,-0.065208316
"Future Group lost Rs 7,000 cr revenue in first 3-4 months of COVID-19 pandemic: Biyani","In August this year, billionaire Mukesh Ambani's Reliance Industries announced acquisition of retail and wholesale business and the logistics and warehousing business from the Future Group as going concerns on a slump sale basis for Rs 24,713 crore.",https://economictimes.indiatimes.com/industry/services/retail/future-group-lost-rs-7000-cr-revenue-in-first-3-4-months-of-covid-19-pandemic-biyani/articleshow/78661111.cms,2020-10-14T09:37:53Z,negative,-0.96124864
